homeaway,line,hit,pitchrightleft,cat,last10,last5,log,oppteam,overunder,batterID,whip,OPSlast5,temperature,wind,pitcherID,pitcherfip,pitcherFBPercent,avgvsFB,avgvsOFF,avgvsMPHFB,avg_spin_ff,avg_spin_off
1,0.5,0,1,tb,5,3,0.3611111111111111,Chicago White Sox,8.5,34964,1.75,0.649,71,8.1,4917816,6.168,0.571,0.208,0.177,0.179,0.286,0.125
0,1.5,0,0,tb,6,5,0.36,Kansas City Royals,10.0,33218,1.2,0.718,92.9,8.1,41172,3.6441904761904764,0.523,0.216,0.25,0.243,0.152,0.238
0,1.5,1,0,tb,4,1,0.4351851851851852,Miami Marlins,8.5,4917694,1.46,0.827,87,16.1,5116856,7.055283236994219,0.739,0.295,0.223,0.239,0.255,0.125
0,1.5,1,0,tb,1,1,0.29411764705882354,St. Louis Cardinals,9.0,41253,1.37,0.761,94.9,4.7,4109034,3.824716417910448,0.71,0.272,0.183,0.246,0.36,0.297
0,1.5,0,0,tb,3,1,0.43119266055045874,St. Louis Cardinals,9.0,32129,1.37,0.796,94.9,4.7,4109034,3.824716417910448,0.71,0.263,0.243,0.234,0.292,0.293
1,1.5,0,0,tb,4,1,0.45544554455445546,Philadelphia Phillies,7.5,30193,1.1,0.889,81.9,8.1,33709,3.871729767769177,0.565,0.28,0.286,0.302,0.321,0.206
1,1.5,0,1,tb,5,3,0.3142857142857143,Boston Red Sox,10.0,41928,1.44,0.796,92.9,8.1,31980,4.811145161290323,0.639,0.286,0.268,0.285,0.3,0.167
1,0.5,0,1,tb,5,3,0.4864864864864865,Boston Red Sox,10.0,39899,1.44,0.644,92.9,8.1,31980,4.811145161290323,0.639,0.308,0.191,0.239,0.395,0.0
1,0.5,1,0,tb,9,5,0.5568181818181818,Philadelphia Phillies,7.5,40423,1.1,0.656,81.9,8.1,33709,3.871729767769177,0.565,0.286,0.231,0.259,0.291,0.2
0,0.5,1,0,tb,5,3,0.5869565217391305,St. Louis Cardinals,9.0,35062,1.37,0.714,94.9,4.7,4109034,3.824716417910448,0.71,0.242,0.242,0.215,0.25,0.222
1,1.5,0,1,tb,6,3,0.36666666666666664,Boston Red Sox,10.0,33205,1.44,0.736,92.9,8.1,31980,4.811145161290323,0.639,0.239,0.182,0.208,0.23,0.091
1,0.5,0,0,tb,7,4,0.5633802816901409,San Francisco Giants,9.0,32985,1.27,0.677,94,8.1,41216,2.928,0.411,0.3,0.188,0.238,0.211,0.261
0,1.5,0,0,tb,4,2,0.3780487804878049,St. Louis Cardinals,9.0,31065,1.37,0.795,94.9,4.7,4109034,3.824716417910448,0.71,0.304,0.227,0.218,0.348,0.186
1,0.5,1,0,tb,5,2,0.5148514851485149,San Francisco Giants,9.0,4414210,1.27,0.631,94,8.1,41216,2.928,0.411,0.301,0.22,0.246,0.278,0.0
0,0.5,1,0,tb,6,3,0.5657894736842105,Miami Marlins,8.5,37974,1.46,0.699,87,16.1,5116856,7.055283236994219,0.739,0.348,0.203,0.254,0.295,0.304
0,1.5,0,1,tb,1,0,0.3229166666666667,Texas Rangers,8.5,40719,1.23,0.699,96,6.9,32672,3.9238644656820156,0.539,0.253,0.165,0.212,0.278,0.213
1,0.5,1,0,tb,7,4,0.6666666666666666,San Francisco Giants,9.0,4918256,1.27,0.69,94,8.1,41216,2.928,0.411,0.262,0.302,0.281,0.364,0.625
0,1.5,1,0,tb,6,3,0.5462962962962963,Kansas City Royals,10.0,41610,1.2,0.859,92.9,8.1,41172,3.6441904761904764,0.523,0.315,0.261,0.273,0.272,0.306
1,0.5,1,0,tb,6,4,0.4444444444444444,Philadelphia Phillies,7.5,29551,1.1,0.687,81.9,8.1,33709,3.871729767769177,0.565,0.256,0.231,0.227,0.277,0.188
0,1.5,1,0,tb,6,2,0.36,St. Louis Cardinals,9.0,33900,1.37,0.659,94.9,4.7,4109034,3.824716417910448,0.71,0.244,0.263,0.284,0.286,0.195
0,0.5,1,0,tb,5,3,0.6288659793814433,Miami Marlins,8.5,32531,1.46,0.719,87,16.1,5116856,7.055283236994219,0.739,0.243,0.168,0.189,0.26,0.294
0,1.5,1,1,tb,3,1,0.3867924528301887,Texas Rangers,8.5,41273,1.23,0.708,96,6.9,32672,3.9238644656820156,0.539,0.31,0.242,0.266,0.21,0.283
0,0.5,0,1,tb,7,2,0.5348837209302325,Texas Rangers,8.5,31206,1.23,0.667,96,6.9,32672,3.9238644656820156,0.539,0.254,0.187,0.202,0.244,0.206
0,1.5,1,0,tb,2,2,0.33663366336633666,Miami Marlins,8.5,41171,1.46,0.766,87,16.1,5116856,7.055283236994219,0.739,0.276,0.23,0.234,0.296,0.111
0,1.5,0,1,tb,3,0,0.42857142857142855,Texas Rangers,8.5,31662,1.23,0.802,96,6.9,32672,3.9238644656820156,0.539,0.332,0.291,0.312,0.318,0.289
0,1.5,0,0,tb,2,2,0.425,St. Louis Cardinals,9.0,30382,1.37,0.897,94.9,4.7,4109034,3.824716417910448,0.71,0.308,0.317,0.286,0.25,0.188
1,1.5,1,0,tb,6,4,0.49056603773584906,Arizona Diamondbacks,8.5,32801,1.27,0.868,85.9,8.1,39910,3.3376606786427145,0.535,0.299,0.255,0.277,0.296,0.265
1,1.5,1,0,tb,2,1,0.2857142857142857,Houston Astros,8.5,42437,1.37,1.08,96,6.9,4717803,3.889311475409836,0.688,0.345,0.196,0.232,0.355,0.25
1,1.5,0,0,tb,6,4,0.4019607843137255,Arizona Diamondbacks,8.5,35066,1.27,0.808,85.9,8.1,39910,3.3376606786427145,0.535,0.276,0.241,0.262,0.264,0.192
1,0.5,1,0,tb,6,2,0.6538461538461539,Houston Astros,8.5,42884,1.37,0.817,96,6.9,4717803,3.889311475409836,0.688,0.268,0.235,0.26,0.306,0.25
1,1.5,0,0,tb,5,2,0.6153846153846154,San Francisco Giants,9.0,4895558,1.27,0.924,94,8.1,41216,2.928,0.411,0.303,0.288,0.29,0.455,0.2
1,1.5,1,0,tb,3,1,0.25925925925925924,San Francisco Giants,9.0,38827,1.27,0.583,94,8.1,41216,2.928,0.411,0.274,0.22,0.234,0.154,0.222
1,0.5,0,0,tb,6,3,0.4810126582278481,Philadelphia Phillies,7.5,31358,1.1,0.587,81.9,8.1,33709,3.871729767769177,0.565,0.216,0.212,0.223,0.207,0.25
1,0.5,0,1,tb,4,0,0.4606741573033708,Boston Red Sox,10.0,41263,1.44,0.651,92.9,8.1,31980,4.811145161290323,0.639,0.241,0.238,0.231,0.188,0.24
0,0.5,1,0,tb,8,4,0.6224489795918368,Los Angeles Dodgers,7.5,33712,0.95,0.838,81.9,8.1,33190,2.8215433070866145,0.51,0.288,0.195,0.248,0.16,0.206
1,1.5,0,0,tb,3,1,0.4,Arizona Diamondbacks,8.5,36409,1.27,0.735,85.9,8.1,39910,3.3376606786427145,0.535,0.26,0.194,0.233,0.25,0.24
1,1.5,1,1,tb,4,1,0.32,Chicago White Sox,8.5,4917919,1.75,0.797,71,8.1,4917816,6.168,0.571,0.24,0.263,0.259,0.213,0.265
1,0.5,0,0,tb,4,3,0.5384615384615384,Houston Astros,8.5,34951,1.37,0.64,96,6.9,4717803,3.889311475409836,0.688,0.238,0.232,0.235,0.224,0.167
1,1.5,0,0,tb,6,3,0.40425531914893614,San Francisco Giants,9.0,40459,1.27,0.759,94,8.1,41216,2.928,0.411,0.297,0.285,0.299,0.483,0.353
1,1.5,1,1,tb,4,2,0.37962962962962965,Boston Red Sox,10.0,4905884,1.44,0.629,92.9,8.1,31980,4.811145161290323,0.639,0.223,0.246,0.253,0.267,0.381
0,0.5,1,0,tb,3,1,0.3956043956043956,Chicago Cubs,8.0,33599,1.45,0.641,74,15,33173,5.297527991218441,0.496,0.288,0.186,0.228,0.474,0.222
1,1.5,0,0,tb,5,2,0.3944954128440367,Houston Astros,8.5,32146,1.37,0.721,96,6.9,4717803,3.889311475409836,0.688,0.284,0.222,0.25,0.306,0.222
0,1.5,1,0,tb,4,1,0.3220338983050847,Kansas City Royals,10.0,4872598,1.2,0.735,92.9,8.1,41172,3.6441904761904764,0.523,0.281,0.251,0.267,0.247,0.292
1,1.5,0,1,tb,5,3,0.4215686274509804,New York Mets,9.0,4683365,1.18,0.739,94.9,4.7,33244,3.7346666666666666,0.615,0.274,0.228,0.244,0.286,0.111
0,0.5,1,0,tb,7,3,0.5,Chicago Cubs,8.0,42427,1.45,0.97,74,15,33173,5.297527991218441,0.496,0.215,0.244,0.25,0.25,0.118
0,1.5,0,1,tb,2,1,0.29545454545454547,Texas Rangers,8.5,35304,1.23,0.672,96,6.9,32672,3.9238644656820156,0.539,0.217,0.298,0.297,0.173,0.351
0,1.5,0,0,tb,5,3,0.36904761904761907,Chicago Cubs,8.0,31870,1.45,0.723,74,15,33173,5.297527991218441,0.496,0.29,0.246,0.261,0.312,0.256
1,0.5,1,1,tb,5,2,0.550561797752809,Chicago White Sox,8.5,3962127,1.75,0.693,71,8.1,4917816,6.168,0.571,0.188,0.276,0.256,0.243,0.286
1,1.5,1,1,tb,3,2,0.3684210526315789,Boston Red Sox,10.0,4109223,1.44,0.729,92.9,8.1,31980,4.811145161290323,0.639,0.249,0.257,0.255,0.316,0.227
1,1.5,0,1,tb,4,3,0.45,Chicago White Sox,8.5,33743,1.75,0.724,71,8.1,4917816,6.168,0.571,0.341,0.281,0.292,0.229,0.242
1,0.5,0,0,tb,5,2,0.6195652173913043,Houston Astros,8.5,40538,1.37,0.758,96,6.9,4717803,3.889311475409836,0.688,0.267,0.192,0.248,0.307,0.167
1,0.5,1,0,tb,6,3,0.5254237288135594,Philadelphia Phillies,7.5,32355,1.1,0.585,81.9,8.1,33709,3.871729767769177,0.565,0.248,0.204,0.228,0.268,0.25
0,0.5,1,0,tb,5,2,0.5963302752293578,Los Angeles Dodgers,7.5,31187,0.95,0.697,81.9,8.1,33190,2.8215433070866145,0.51,0.287,0.2,0.23,0.264,0.155
0,0.5,1,0,tb,2,2,0.6666666666666666,Kansas City Royals,10.0,42979,1.2,0.69,92.9,8.1,41172,3.6441904761904764,0.523,0.308,0.244,0.242,0.143,0.286
0,0.5,1,0,tb,5,1,0.43333333333333335,Miami Marlins,8.5,41307,1.46,0.503,87,16.1,5116856,7.055283236994219,0.739,0.322,0.196,0.23,0.3,0.176
1,1.5,1,1,tb,5,4,0.39215686274509803,New York Mets,9.0,31261,1.18,0.704,94.9,4.7,33244,3.7346666666666666,0.615,0.275,0.237,0.247,0.25,0.071
1,1.5,0,1,tb,5,2,0.37142857142857144,New York Mets,9.0,31027,1.18,0.687,94.9,4.7,33244,3.7346666666666666,0.615,0.244,0.209,0.219,0.211,0.154
1,0.5,1,1,tb,7,2,0.5121951219512195,New York Mets,9.0,42608,1.18,0.625,94.9,4.7,33244,3.7346666666666666,0.615,0.205,0.253,0.246,0.214,0.333
0,1.5,0,0,tb,4,1,0.4727272727272727,St. Louis Cardinals,9.0,37498,1.37,0.792,94.9,4.7,4109034,3.824716417910448,0.71,0.263,0.204,0.208,0.238,0.203
0,1.5,1,0,tb,8,4,0.4948453608247423,Kansas City Royals,10.0,33859,1.2,0.992,92.9,8.1,41172,3.6441904761904764,0.523,0.296,0.307,0.287,0.265,0.31
0,1.5,0,0,tb,5,3,0.5588235294117647,Chicago Cubs,8.0,40635,1.45,1.023,74,15,33173,5.297527991218441,0.496,0.319,0.245,0.256,0.391,0.188
0,1.5,0,0,tb,3,2,0.39285714285714285,Chicago Cubs,8.0,41587,1.45,0.766,74,15,33173,5.297527991218441,0.496,0.233,0.231,0.242,0.327,0.258
1,1.5,0,1,tb,5,3,0.44954128440366975,Boston Red Sox,10.0,31127,1.44,0.808,92.9,8.1,31980,4.811145161290323,0.639,0.3,0.261,0.281,0.356,0.167
1,1.5,0,1,tb,6,2,0.34782608695652173,Chicago White Sox,8.5,42598,1.75,0.724,71,8.1,4917816,6.168,0.571,0.212,0.222,0.218,0.128,0.231
1,1.5,1,0,tb,5,2,0.5619047619047619,Philadelphia Phillies,7.5,39832,1.1,1.027,81.9,8.1,33709,3.871729767769177,0.565,0.31,0.288,0.29,0.28,0.359
0,1.5,0,0,tb,3,1,0.3925233644859813,Miami Marlins,8.5,4722857,1.46,0.743,87,16.1,5116856,7.055283236994219,0.739,0.252,0.257,0.255,0.256,0.24
1,1.5,1,0,tb,3,2,0.4578313253012048,Arizona Diamondbacks,8.5,41996,1.27,0.871,85.9,8.1,39910,3.3376606786427145,0.535,0.341,0.259,0.293,0.333,0.421
0,0.5,1,0,tb,4,2,0.5555555555555556,Miami Marlins,8.5,36020,1.46,0.676,87,16.1,5116856,7.055283236994219,0.739,0.273,0.21,0.268,0.236,0.278
1,1.5,1,0,tb,4,3,0.4056603773584906,Philadelphia Phillies,7.5,33377,1.1,0.812,81.9,8.1,33709,3.871729767769177,0.565,0.314,0.257,0.271,0.265,0.233
1,1.5,0,1,tb,6,3,0.4155844155844156,New York Mets,9.0,31208,1.18,0.741,94.9,4.7,33244,3.7346666666666666,0.615,0.311,0.221,0.265,0.412,0.222
1,0.5,1,0,tb,1,1,0.16666666666666666,San Francisco Giants,9.0,40427,1.27,0.11,94,8.1,41216,2.928,0.411,0.175,0.143,0.13,0.143,0.0
0,1.5,0,0,tb,2,1,0.5,Los Angeles Dodgers,7.5,33710,0.95,0.867,81.9,8.1,33190,2.8215433070866145,0.51,0.314,0.304,0.333,0.293,0.256
0,1.5,1,0,tb,3,0,0.3333333333333333,Chicago Cubs,8.0,41205,1.45,0.753,74,15,33173,5.297527991218441,0.496,0.279,0.213,0.225,0.25,0.286
0,0.5,1,0,tb,2,1,0.5168539325842697,Miami Marlins,8.5,35591,1.46,0.654,87,16.1,5116856,7.055283236994219,0.739,0.221,0.256,0.243,0.227,0.316
1,0.5,0,0,tb,4,2,0.5,Arizona Diamondbacks,8.5,40958,1.27,0.665,85.9,8.1,39910,3.3376606786427145,0.535,0.185,0.243,0.212,0.213,0.174
1,0.5,0,1,tb,4,3,0.4098360655737705,Chicago White Sox,8.5,39608,1.75,0.652,71,8.1,4917816,6.168,0.571,0.21,0.239,0.257,0.194,0.278
0,1.5,0,0,tb,2,2,0.3146067415730337,Miami Marlins,8.5,34975,1.46,0.75,87,16.1,5116856,7.055283236994219,0.739,0.255,0.227,0.242,0.261,0.19
0,1.5,1,0,tb,4,1,0.25882352941176473,St. Louis Cardinals,9.0,32783,1.37,0.685,94.9,4.7,4109034,3.824716417910448,0.71,0.301,0.201,0.222,0.351,0.176
1,0.5,0,1,tb,2,0,0.17647058823529413,New York Mets,9.0,4807220,1.18,0.292,94.9,4.7,33244,3.7346666666666666,0.615,0.19,0.159,0.125,0.2,0.0
1,1.5,1,1,tb,5,3,0.3925233644859813,Boston Red Sox,10.0,4109109,1.44,0.762,92.9,8.1,31980,4.811145161290323,0.639,0.26,0.251,0.258,0.25,0.182
1,1.5,0,0,tb,1,1,0.375,Philadelphia Phillies,7.5,38309,1.1,0.786,81.9,8.1,33709,3.871729767769177,0.565,0.236,0.234,0.242,0.221,0.367
0,1.5,0,0,tb,3,2,0.35185185185185186,Chicago Cubs,8.0,34230,1.45,0.758,74,15,33173,5.297527991218441,0.496,0.273,0.265,0.282,0.31,0.25
1,1.5,0,1,tb,4,1,0.4461538461538462,New York Mets,9.0,32532,1.18,0.868,94.9,4.7,33244,3.7346666666666666,0.615,0.31,0.223,0.263,0.354,0.385
0,1.5,0,0,tb,6,3,0.43373493975903615,Kansas City Royals,10.0,4990055,1.2,0.834,92.9,8.1,41172,3.6441904761904764,0.523,0.282,0.23,0.241,0.333,0.214
1,1.5,0,0,tb,4,3,0.3333333333333333,Houston Astros,8.5,4719324,1.37,0.688,96,6.9,4717803,3.889311475409836,0.688,0.256,0.262,0.244,0.351,0.222
0,1.5,0,1,tb,8,3,0.4536082474226804,Texas Rangers,8.5,4781491,1.23,0.764,96,6.9,32672,3.9238644656820156,0.539,0.281,0.262,0.271,0.327,0.244
0,1.5,0,1,tb,4,2,0.4519230769230769,Texas Rangers,8.5,36018,1.23,0.909,96,6.9,32672,3.9238644656820156,0.539,0.315,0.308,0.331,0.314,0.279
1,0.5,0,1,tb,2,1,0.4883720930232558,Chicago White Sox,8.5,4414531,1.75,0.614,71,8.1,4917816,6.168,0.571,0.25,0.207,0.234,0.226,0.25
1,1.5,0,0,tb,3,2,0.40963855421686746,Chicago White Sox,8.5,40754,1.28,0.667,74.9,8.1,4620398,4.405842105263158,0.622,0.245,0.253,0.24,0.273,0.263
0,1.5,0,0,tb,2,2,0.4077669902912621,Toronto Blue Jays,8.5,42178,1.41,0.753,70.1,8.1,33148,3.945923076923077,0.642,0.294,0.228,0.267,0.337,0.25
1,0.5,0,1,tb,6,3,0.6095238095238096,Houston Astros,8.5,35537,1.19,0.663,99.1,4.7,36581,3.609,0.505,0.219,0.225,0.227,0.219,0.288
0,1.5,1,1,tb,5,3,0.45871559633027525,Los Angeles Dodgers,8.5,41169,1.65,0.833,78,9.2,28963,3.4169338842975208,0.367,0.249,0.299,0.282,0.237,0.269
1,1.5,0,1,tb,1,1,0.39215686274509803,Tampa Bay Rays,7.5,4345070,1.95,0.777,89,15,35397,8.290951219512195,0.427,0.257,0.288,0.284,0.214,0.389
0,1.5,1,0,tb,4,2,0.4,Texas Rangers,8.5,34886,1.2,0.72,99.1,4.7,34973,2.969,0.553,0.286,0.258,0.284,0.272,0.265
1,0.5,1,0,tb,6,3,0.6428571428571429,San Francisco Giants,9.0,38994,1.4,1.137,90.9,11.4,5197166,5.038158878504673,0.412,0.268,0.329,0.344,0.238,0.167
1,0.5,1,1,tb,2,1,0.3,Cincinnati Reds,7.5,37537,1.14,0.42,87,16.1,42433,3.790359223300971,0.564,0.14,0.132,0.121,0.267,0.0
1,1.5,0,1,tb,4,2,0.42105263157894735,Philadelphia Phillies,8.5,33215,1.27,0.753,78,9.2,42359,2.7569556259904915,0.47,0.269,0.295,0.296,0.162,0.353
1,0.5,1,0,tb,6,4,0.6063829787234043,San Diego Padres,8.0,28701,0.99,0.71,83.9,5.8,34943,3.0086501457725947,0.444,0.266,0.205,0.186,0.037,0.13
1,0.5,1,1,tb,5,3,0.6521739130434783,Philadelphia Phillies,8.5,42468,1.27,0.668,78,9.2,42359,2.7569556259904915,0.47,0.281,0.269,0.27,0.333,0.182
0,1.5,0,0,tb,6,4,0.4392523364485981,Toronto Blue Jays,8.5,36084,1.41,0.847,70.1,8.1,33148,3.945923076923077,0.642,0.238,0.261,0.259,0.248,0.292
0,0.5,1,1,tb,7,4,0.5230769230769231,Los Angeles Dodgers,8.5,36928,1.65,0.703,78,9.2,28963,3.4169338842975208,0.367,0.271,0.224,0.264,0.236,0.217
0,0.5,0,1,tb,4,3,0.4576271186440678,Chicago Cubs,6.0,4297998,1.06,0.645,71,27.5,5134630,3.3964573517465477,0.546,0.239,0.224,0.248,0.368,0.5
1,1.5,0,0,tb,5,3,0.42105263157894735,Milwaukee Brewers,9.0,34982,1.18,0.777,88.1,8.1,33950,4.258271089271089,0.716,0.277,0.258,0.291,0.254,0.158
0,0.5,0,0,tb,4,2,0.4864864864864865,St. Louis Cardinals,7.5,40869,1.07,0.712,89,15,32082,2.921396166134185,0.575,0.255,0.212,0.242,0.182,0.16
0,0.5,0,0,tb,7,4,0.5833333333333334,Seattle Mariners,7.5,40684,1.17,0.816,76,4.7,35124,3.563088669950739,0.631,0.324,0.25,0.4,0.273,0.333
1,1.5,1,0,tb,4,1,0.5309734513274337,Boston Red Sox,8.5,42403,1.46,0.988,80,10.3,4720856,4.60784892086331,0.471,0.335,0.33,0.319,0.319,0.227
0,0.5,1,0,tb,7,4,0.5737704918032787,St. Louis Cardinals,7.5,39961,1.07,0.868,89,15,32082,2.921396166134185,0.575,0.266,0.235,0.258,0.333,0.222
0,0.5,0,1,tb,6,3,0.5617977528089888,Los Angeles Dodgers,8.5,40803,1.65,0.752,78,9.2,28963,3.4169338842975208,0.367,0.264,0.237,0.253,0.284,0.156
0,1.5,1,1,tb,2,2,0.40384615384615385,Colorado Rockies,11.5,32159,1.5,0.766,89,11.4,33839,4.134189873417721,0.47,0.25,0.258,0.254,0.204,0.37
1,1.5,1,0,tb,4,3,0.39325842696629215,New York Mets,11.5,35073,1.26,0.702,89,11.4,33263,4.378048361934478,0.69,0.329,0.238,0.305,0.408,0.362
1,1.5,1,0,tb,7,2,0.5102040816326531,Chicago White Sox,8.5,40926,1.28,0.954,74.9,8.1,4620398,4.405842105263158,0.622,0.325,0.231,0.27,0.336,0.269
1,1.5,0,0,tb,4,2,0.3904761904761905,New York Mets,11.5,42462,1.26,0.802,89,11.4,33263,4.378048361934478,0.69,0.254,0.233,0.206,0.287,0.277
0,1.5,1,0,tb,1,0,0.3047619047619048,Atlanta Braves,9.0,41179,1.65,0.686,88.1,8.1,4301067,4.571439024390244,0.529,0.289,0.196,0.227,0.26,0.226
0,0.5,1,1,tb,5,3,0.6,Chicago Cubs,6.0,4629081,1.06,0.623,71,27.5,5134630,3.3964573517465477,0.546,0.203,0.295,0.268,0.167,0.0
1,0.5,0,0,tb,7,3,0.6792452830188679,San Diego Padres,8.0,40787,0.99,0.701,83.9,5.8,34943,3.0086501457725947,0.444,0.257,0.216,0.264,0.154,0.1
1,0.5,0,0,tb,8,4,0.7142857142857143,San Diego Padres,8.0,38980,0.99,0.835,83.9,5.8,34943,3.0086501457725947,0.444,0.308,0.232,0.258,0.257,0.357
0,1.5,1,1,tb,4,3,0.4020618556701031,Los Angeles Dodgers,8.5,30951,1.65,0.907,78,9.2,28963,3.4169338842975208,0.367,0.303,0.26,0.275,0.33,0.271
0,0.5,0,1,tb,3,2,0.25925925925925924,Pittsburgh Pirates,8.0,42056,1.19,0.449,83.9,5.8,4705677,4.434432098765432,0.595,0.136,0.178,0.195,0.143,0.0
1,1.5,1,0,tb,3,2,0.47115384615384615,San Francisco Giants,9.0,42402,1.4,0.78,90.9,11.4,5197166,5.038158878504673,0.412,0.282,0.193,0.26,0.247,0.256
1,1.5,0,0,tb,6,2,0.3333333333333333,Detroit Tigers,7.5,41292,1.32,0.737,76,4.7,5182933,5.608024390243902,0.481,0.248,0.208,0.241,0.216,0.219
0,0.5,0,1,tb,6,3,0.56,Chicago Cubs,6.0,30280,1.06,0.753,71,27.5,5134630,3.3964573517465477,0.546,0.277,0.24,0.248,0.281,0.235
0,1.5,0,0,tb,5,3,0.3584905660377358,Kansas City Royals,8.5,4987382,1.05,0.706,80,10.3,34873,3.439618556701031,0.518,0.241,0.258,0.266,0.232,0.281
1,1.5,0,0,tb,3,1,0.3373493975903614,New York Mets,11.5,31084,1.26,0.742,89,11.4,33263,4.378048361934478,0.69,0.303,0.268,0.373,0.305,0.278
0,0.5,0,0,tb,3,1,0.4126984126984127,Texas Rangers,8.5,40574,1.2,0.595,99.1,4.7,34973,2.969,0.553,0.221,0.239,0.241,0.067,0.2
0,0.5,0,0,tb,4,2,0.5523809523809524,St. Louis Cardinals,7.5,42927,1.07,0.685,89,15,32082,2.921396166134185,0.575,0.205,0.198,0.195,0.122,0.226
0,0.5,0,0,tb,0,0,0.0,Toronto Blue Jays,8.5,4683371,1.41,0.323,70.1,8.1,33148,3.945923076923077,0.642,0.111,0.314,0.1,0.25,0.0
1,0.5,1,0,tb,7,3,0.6904761904761905,Minnesota Twins,6.0,33912,1.16,0.764,71,27.5,39671,3.8201627906976743,0.467,0.255,0.29,0.281,0.252,0.235
0,1.5,0,0,tb,3,1,0.28,Seattle Mariners,7.5,4683384,1.17,0.709,76,4.7,35124,3.563088669950739,0.631,0.281,0.227,0.356,0.386,0.286
0,1.5,0,0,tb,5,3,0.3235294117647059,Toronto Blue Jays,8.5,4416990,1.41,0.792,70.1,8.1,33148,3.945923076923077,0.642,0.28,0.237,0.265,0.345,0.25
0,1.5,0,0,tb,6,3,0.36904761904761907,Kansas City Royals,8.5,40086,1.05,0.808,80,10.3,34873,3.439618556701031,0.518,0.291,0.26,0.265,0.212,0.333
1,1.5,1,1,tb,6,3,0.43,Houston Astros,8.5,32691,1.19,0.845,99.1,4.7,36581,3.609,0.505,0.282,0.272,0.273,0.305,0.297
1,0.5,0,1,tb,5,2,0.36,Cincinnati Reds,7.5,39897,1.14,0.567,87,16.1,42433,3.790359223300971,0.564,0.202,0.2,0.224,0.206,0.118
1,0.5,1,0,tb,8,4,0.5980392156862745,Minnesota Twins,6.0,34895,1.16,0.645,71,27.5,39671,3.8201627906976743,0.467,0.231,0.218,0.237,0.234,0.17
0,0.5,1,0,tb,5,2,0.5189873417721519,Kansas City Royals,8.5,42987,1.05,0.696,80,10.3,34873,3.439618556701031,0.518,0.249,0.212,0.258,0.217,0.0
0,0.5,1,0,tb,7,5,0.5526315789473685,Kansas City Royals,8.5,33218,1.05,0.721,80,10.3,34873,3.439618556701031,0.518,0.248,0.25,0.243,0.295,0.071
1,0.5,1,0,tb,6,2,0.4888888888888889,Detroit Tigers,7.5,40593,1.32,0.725,76,4.7,5182933,5.608024390243902,0.481,0.217,0.213,0.169,0.225,0.212
1,0.5,0,0,tb,4,1,0.45454545454545453,Milwaukee Brewers,9.0,31944,1.18,0.545,88.1,8.1,33950,4.258271089271089,0.716,0.214,0.198,0.206,0.203,0.214
0,0.5,1,1,tb,5,1,0.6290322580645161,Los Angeles Dodgers,8.5,33809,1.65,0.775,78,9.2,28963,3.4169338842975208,0.367,0.324,0.216,0.27,0.17,0.286
1,1.5,1,0,tb,2,1,0.39473684210526316,New York Mets,11.5,33594,1.26,0.706,89,11.4,33263,4.378048361934478,0.69,0.289,0.26,0.211,0.272,0.211
0,1.5,1,0,tb,4,2,0.44036697247706424,Miami Marlins,7.5,4917694,1.3,0.829,87,16.1,4345164,5.569,0.419,0.286,0.223,0.239,0.209,0.192
0,1.5,0,0,tb,4,3,0.3181818181818182,Toronto Blue Jays,8.5,33867,1.41,0.645,70.1,8.1,33148,3.945923076923077,0.642,0.274,0.273,0.26,0.237,0.318
1,1.5,0,0,tb,3,0,0.4766355140186916,New York Mets,11.5,4905919,1.26,0.791,89,11.4,33263,4.378048361934478,0.69,0.25,0.271,0.223,0.252,0.25
0,2.5,0,1,tb,0,0,0.3090909090909091,Colorado Rockies,11.5,32129,1.5,0.794,89,11.4,33839,4.134189873417721,0.47,0.263,0.243,0.256,0.202,0.244
1,1.5,1,1,tb,4,1,0.45098039215686275,Philadelphia Phillies,8.5,30193,1.27,0.888,78,9.2,42359,2.7569556259904915,0.47,0.282,0.286,0.302,0.278,0.371
0,0.5,0,0,tb,7,4,0.64,Atlanta Braves,9.0,4313442,1.65,0.806,88.1,8.1,4301067,4.571439024390244,0.529,0.255,0.286,0.296,0.571,0.364
1,0.5,0,1,tb,10,5,0.5617977528089888,Philadelphia Phillies,8.5,40423,1.27,0.659,78,9.2,42359,2.7569556259904915,0.47,0.312,0.231,0.259,0.208,0.087
0,1.5,0,0,tb,5,4,0.5,Toronto Blue Jays,8.5,42507,1.41,0.936,70.1,8.1,33148,3.945923076923077,0.642,0.289,0.313,0.295,0.319,0.243
0,1.5,0,1,tb,4,2,0.3548387096774194,Colorado Rockies,11.5,35062,1.5,0.715,89,11.4,33839,4.134189873417721,0.47,0.242,0.242,0.249,0.28,0.205
1,0.5,0,0,tb,9,4,0.5934065934065934,Boston Red Sox,8.5,33205,1.46,0.735,80,10.3,4720856,4.60784892086331,0.471,0.239,0.182,0.259,0.26,0.375
1,0.5,0,0,tb,4,2,0.5471698113207547,Minnesota Twins,6.0,34945,1.16,0.773,71,27.5,39671,3.8201627906976743,0.467,0.267,0.208,0.234,0.286,0.15
1,0.5,1,0,tb,2,1,0.5754716981132075,Minnesota Twins,6.0,39706,1.16,0.773,71,27.5,39671,3.8201627906976743,0.467,0.263,0.221,0.236,0.245,0.115
