homeaway,line,hit,rightleft,opprank,cat,last5,oppteam,pitcherID,righthitters,inningspitchedlast3,temperature,wind,fip,overunder
1,1.5,0,0,23,era,5,Texas Rangers,42406,4,5.3999999999999995,61.1,5.8,3.34977094972067,7.0
1,17.5,1,0,23,outs,2,Texas Rangers,42406,4,5.3999999999999995,61.1,5.8,3.34977094972067,7.0
1,5.5,0,0,22,hits,3,Texas Rangers,42406,4,5.3999999999999995,61.1,5.8,3.34977094972067,7.0
0,17.5,1,1,30,outs,4,Chicago White Sox,39818,6,6.333333333333333,83,9.2,4.542158392434988,8.5
0,2.5,1,1,30,era,2,Chicago White Sox,39818,6,6.333333333333333,83,9.2,4.542158392434988,8.5
0,4.5,1,1,29,hits,4,Chicago White Sox,39818,6,6.333333333333333,83,9.2,4.542158392434988,8.5
1,17.5,0,0,10,outs,3,Kansas City Royals,4918156,6,5.7,81.1,11.4,3.929251561106155,7.5
1,2.5,0,0,10,era,2,Kansas City Royals,4918156,6,5.7,81.1,11.4,3.929251561106155,7.5
1,5.5,1,0,9,hits,1,Kansas City Royals,4918156,6,5.7,81.1,11.4,3.929251561106155,7.5
1,16.5,0,0,6,outs,1,Baltimore Orioles,5182933,3,6.033333333333334,75.5,8.9,4.761909090909091,8.5
1,2.5,0,0,6,era,2,Baltimore Orioles,5182933,3,6.033333333333334,75.5,8.9,4.761909090909091,8.5
1,5.5,0,0,7,hits,2,Baltimore Orioles,5182933,3,6.033333333333334,75.5,8.9,4.761909090909091,8.5
0,16.5,0,0,2,outs,3,New York Yankees,41277,5,6.1000000000000005,76.9,9.2,4.748102803738318,8.0
0,2.5,1,0,2,era,2,New York Yankees,41277,5,6.1000000000000005,76.9,9.2,4.748102803738318,8.0
0,4.5,1,0,12,hits,2,New York Yankees,41277,5,6.1000000000000005,76.9,9.2,4.748102803738318,8.0
0,15.5,1,0,21,outs,0,Colorado Rockies,33173,5,3.433333333333333,85.9,6.9,5.170999999999999,11.5
0,3.5,0,0,21,era,1,Colorado Rockies,33173,5,3.433333333333333,85.9,6.9,5.170999999999999,11.5
0,5.5,0,0,14,hits,2,Colorado Rockies,33173,5,3.433333333333333,85.9,6.9,5.170999999999999,11.5
1,2.5,0,0,7,era,0,San Diego Padres,4345404,5,3.3333333333333335,61.1,27.5,3.1467281553398054,8.0
1,4.5,0,0,1,hits,1,San Diego Padres,4345404,5,3.3333333333333335,61.1,27.5,3.1467281553398054,8.0
1,16.5,1,1,29,outs,4,Miami Marlins,39636,10,5.066666666666666,78,10.3,3.621685826257348,8.5
1,2.5,0,1,29,era,1,Miami Marlins,39636,10,5.066666666666666,78,10.3,3.621685826257348,8.5
1,4.5,0,1,15,hits,4,Miami Marlins,39636,10,5.066666666666666,78,10.3,3.621685826257348,8.5
0,16.5,0,1,19,outs,1,San Francisco Giants,31098,7,4.766666666666667,61.1,27.5,4.924968253968254,8.0
0,2.5,0,1,19,era,2,San Francisco Giants,31098,7,4.766666666666667,61.1,27.5,4.924968253968254,8.0
0,5.5,0,1,20,hits,2,San Francisco Giants,31098,7,4.766666666666667,61.1,27.5,4.924968253968254,8.0
0,15.5,0,0,17,outs,3,Toronto Blue Jays,32116,7,3.733333333333333,70.1,5.8,4.219689138576779,8.5
0,2.5,0,0,17,era,4,Toronto Blue Jays,32116,7,3.733333333333333,70.1,5.8,4.219689138576779,8.5
0,5.5,0,0,19,hits,4,Toronto Blue Jays,32116,7,3.733333333333333,70.1,5.8,4.219689138576779,8.5
0,2.5,1,0,11,era,0,Minnesota Twins,4758873,4,5.033333333333333,80,10.3,2.8244653465346534,8.5
0,4.5,1,0,11,hits,1,Minnesota Twins,4758873,4,5.033333333333333,80,10.3,2.8244653465346534,8.5
0,1.5,0,0,27,era,2,Los Angeles Angels,41829,8,4.066666666666666,74.9,4.7,4.215202434336963,9.0
0,15.5,1,0,27,outs,2,Los Angeles Angels,41829,8,4.066666666666666,74.9,4.7,4.215202434336963,9.0
0,3.5,1,0,28,hits,2,Los Angeles Angels,41829,8,4.066666666666666,74.9,4.7,4.215202434336963,9.0
0,17.5,0,0,14,outs,4,Cleveland Guardians,42480,2,5.033333333333333,83,6.9,4.257614173228347,8.0
0,2.5,0,0,14,era,5,Cleveland Guardians,42480,2,5.033333333333333,83,6.9,4.257614173228347,8.0
0,5.5,0,0,25,hits,4,Cleveland Guardians,42480,2,5.033333333333333,83,6.9,4.257614173228347,8.0
0,15.5,1,0,16,outs,0,Atlanta Braves,39251,6,4.733333333333333,76,13.9,5.894076923076923,8.5
0,2.5,0,0,16,era,3,Atlanta Braves,39251,6,4.733333333333333,76,13.9,5.894076923076923,8.5
0,5.5,0,0,16,hits,2,Atlanta Braves,39251,6,4.733333333333333,76,13.9,5.894076923076923,8.5
1,1.5,0,0,25,era,3,St. Louis Cardinals,4411979,7,4.333333333333333,70.1,5.8,4.33680310880829,8.5
1,14.5,0,0,25,outs,3,St. Louis Cardinals,4411979,7,4.333333333333333,70.1,5.8,4.33680310880829,8.5
1,4.5,0,0,13,hits,2,St. Louis Cardinals,4411979,7,4.333333333333333,70.1,5.8,4.33680310880829,8.5
1,18.5,0,0,4,outs,0,Milwaukee Brewers,39910,5,5.333333333333333,97.1,6.9,3.2804890510948903,8.5
1,2.5,1,0,4,era,2,Milwaukee Brewers,39910,5,5.333333333333333,97.1,6.9,3.2804890510948903,8.5
1,4.5,1,0,8,hits,2,Milwaukee Brewers,39910,5,5.333333333333333,97.1,6.9,3.2804890510948903,8.5
1,16.5,0,0,5,outs,2,Philadelphia Phillies,40934,4,5.7,78,5.8,4.675660452729693,8.0
1,2.5,0,0,5,era,2,Philadelphia Phillies,40934,4,5.7,78,5.8,4.675660452729693,8.0
1,5.5,1,0,4,hits,1,Philadelphia Phillies,40934,4,5.7,78,5.8,4.675660452729693,8.0
1,17.5,1,0,21,outs,2,Pittsburgh Pirates,4109034,8,5.066666666666666,85.9,5.8,3.867608615948671,7.0
1,2.5,0,0,21,era,2,Pittsburgh Pirates,4109034,8,5.066666666666666,85.9,5.8,3.867608615948671,7.0
1,5.5,0,0,22,hits,2,Pittsburgh Pirates,4109034,8,5.066666666666666,85.9,5.8,3.867608615948671,7.0
1,2.5,0,0,1,era,0,Arizona Diamondbacks,33750,3,0.0,76,12.8,8.171,11.5
1,5.5,0,0,2,hits,0,Arizona Diamondbacks,33750,3,0.0,76,12.8,8.171,11.5
0,17.5,1,0,9,outs,2,New York Mets,41290,10,5.066666666666666,72.1,10.3,4.203942490228922,7.5
0,2.5,0,0,9,era,3,New York Mets,41290,10,5.066666666666666,72.1,10.3,4.203942490228922,7.5
0,5.5,0,0,11,hits,3,New York Mets,41290,10,5.066666666666666,72.1,10.3,4.203942490228922,7.5
0,16.5,0,0,12,outs,4,Chicago Cubs,4917636,5,5.3999999999999995,76.9,9.2,4.566939086294417,8.0
0,2.5,1,0,12,era,1,Chicago Cubs,4917636,5,5.3999999999999995,76.9,9.2,4.566939086294417,8.0
0,5.5,1,0,14,hits,3,Chicago Cubs,4917636,5,5.3999999999999995,76.9,9.2,4.566939086294417,8.0
0,16.5,1,0,27,outs,2,Los Angeles Angels,4620398,5,5.1000000000000005,67,11.4,4.753670203359858,8.0
0,2.5,1,0,27,era,4,Los Angeles Angels,4620398,5,5.1000000000000005,67,11.4,4.753670203359858,8.0
0,5.5,0,0,28,hits,3,Los Angeles Angels,4620398,5,5.1000000000000005,67,11.4,4.753670203359858,8.0
1,17.5,0,1,11,outs,3,Minnesota Twins,34401,9,5.366666666666667,80,8.1,3.0289545454545452,7.5
1,2.5,0,1,11,era,1,Minnesota Twins,34401,9,5.366666666666667,80,8.1,3.0289545454545452,7.5
1,4.5,1,1,10,hits,1,Minnesota Twins,34401,9,5.366666666666667,80,8.1,3.0289545454545452,7.5
1,18.5,0,1,2,outs,3,Los Angeles Dodgers,32685,6,6.666666666666667,78,10.3,3.485070351758794,7.5
1,2.5,1,1,2,era,2,Los Angeles Dodgers,32685,6,6.666666666666667,78,10.3,3.485070351758794,7.5
1,5.5,0,1,6,hits,1,Los Angeles Dodgers,32685,6,6.666666666666667,78,10.3,3.485070351758794,7.5
0,17.5,1,0,20,outs,2,Colorado Rockies,32968,5,5.366666666666667,76,12.8,4.790047619047619,11.5
0,3.5,0,0,20,era,3,Colorado Rockies,32968,5,5.366666666666667,76,12.8,4.790047619047619,11.5
0,5.5,0,0,16,hits,4,Colorado Rockies,32968,5,5.366666666666667,76,12.8,4.790047619047619,11.5
0,1.5,1,0,14,era,1,Cleveland Guardians,39671,3,6.8,80,8.1,3.5134657534246574,7.5
0,18.5,1,0,14,outs,4,Cleveland Guardians,39671,3,6.8,80,8.1,3.5134657534246574,7.5
0,5.5,1,0,25,hits,4,Cleveland Guardians,39671,3,6.8,80,8.1,3.5134657534246574,7.5
0,1.5,0,0,25,era,2,St. Louis Cardinals,4719507,6,5.333333333333333,85.9,5.8,2.5757619047619045,7.0
0,4.5,0,0,13,hits,2,St. Louis Cardinals,4719507,6,5.333333333333333,85.9,5.8,2.5757619047619045,7.0
0,17.5,0,1,4,outs,0,Milwaukee Brewers,39817,7,4.7,78,5.8,3.0872011173184357,8.0
0,2.5,1,1,4,era,3,Milwaukee Brewers,39817,7,4.7,78,5.8,3.0872011173184357,8.0
0,5.5,0,1,9,hits,2,Milwaukee Brewers,39817,7,4.7,78,5.8,3.0872011173184357,8.0
0,2.5,1,0,8,era,1,Kansas City Royals,4734319,8,4.3999999999999995,83.9,9.2,3.22808848715509,8.0
1,1.5,1,1,30,era,5,Chicago White Sox,4326697,6,5.066666666666666,67,11.4,4.444408239700374,8.0
1,17.5,0,1,30,outs,2,Chicago White Sox,4326697,6,5.066666666666666,67,11.4,4.444408239700374,8.0
1,4.5,1,1,29,hits,2,Chicago White Sox,4326697,6,5.066666666666666,67,11.4,4.444408239700374,8.0
1,1.5,0,1,22,era,3,Washington Nationals,33244,7,6.466666666666666,72.1,10.3,3.697315789473684,7.5
1,18.5,1,1,22,outs,5,Washington Nationals,33244,7,6.466666666666666,72.1,10.3,3.697315789473684,7.5
1,4.5,0,1,19,hits,0,Washington Nationals,33244,7,6.466666666666666,72.1,10.3,3.697315789473684,7.5
1,18.5,0,0,17,outs,4,Detroit Tigers,34873,4,7.0,83.9,9.2,3.3231298174442188,8.0
1,2.5,1,0,17,era,1,Detroit Tigers,34873,4,7.0,83.9,9.2,3.3231298174442188,8.0
1,5.5,1,0,23,hits,3,Detroit Tigers,34873,4,7.0,83.9,9.2,3.3231298174442188,8.0
1,1.5,1,1,26,era,3,Oakland Athletics,5134630,9,6.666666666666667,76.9,9.2,3.7971288380493675,8.0
1,18.5,0,1,26,outs,3,Oakland Athletics,5134630,9,6.666666666666667,76.9,9.2,3.7971288380493675,8.0
1,4.5,1,1,24,hits,1,Oakland Athletics,5134630,9,6.666666666666667,76.9,9.2,3.7971288380493675,8.0
0,17.5,0,0,7,outs,3,San Diego Padres,4726080,5,4.533333333333334,65,13.9,4.213584434654919,8.0
0,2.5,0,0,7,era,2,San Diego Padres,4726080,5,4.533333333333334,65,13.9,4.213584434654919,8.0
0,5.5,1,0,1,hits,2,San Diego Padres,4726080,5,4.533333333333334,65,13.9,4.213584434654919,8.0
0,2.5,0,0,16,era,1,Atlanta Braves,4872587,8,4.333333333333333,78,10.3,2.536853658536585,7.5
0,3.5,1,0,18,hits,2,Atlanta Braves,4872587,8,4.333333333333333,78,10.3,2.536853658536585,7.5
1,2.5,0,0,13,era,2,Houston Astros,32055,6,3.4,65,13.9,3.842428571428571,8.0
1,4.5,0,0,3,hits,3,Houston Astros,32055,6,3.4,65,13.9,3.842428571428571,8.0
1,16.5,0,0,17,outs,4,San Francisco Giants,31109,2,5.7,78,11.4,3.9248641571194764,7.5
1,2.5,1,0,17,era,1,San Francisco Giants,31109,2,5.7,78,11.4,3.9248641571194764,7.5
1,4.5,1,0,20,hits,3,San Francisco Giants,31109,2,5.7,78,11.4,3.9248641571194764,7.5
0,16.5,1,1,25,outs,2,St. Louis Cardinals,4705677,7,5.366666666666667,83.9,5.8,4.268196868008949,8.0
0,2.5,0,1,25,era,3,St. Louis Cardinals,4705677,7,5.366666666666667,83.9,5.8,4.268196868008949,8.0
0,5.5,0,1,13,hits,4,St. Louis Cardinals,4705677,7,5.366666666666667,83.9,5.8,4.268196868008949,8.0
0,1.5,0,1,6,era,1,Baltimore Orioles,33748,5,4.333333333333333,78,11.4,2.5393469387755103,7.5
0,17.5,1,1,6,outs,2,Baltimore Orioles,33748,5,4.333333333333333,78,11.4,2.5393469387755103,7.5
0,3.5,0,1,8,hits,3,Baltimore Orioles,33748,5,4.333333333333333,78,11.4,2.5393469387755103,7.5
0,16.5,0,0,28,outs,1,Miami Marlins,4326703,6,4.7,83.9,5.8,6.9755714285714285,9.5
0,2.5,1,0,28,era,5,Miami Marlins,4326703,6,4.7,83.9,5.8,6.9755714285714285,9.5
0,5.5,1,0,15,hits,2,Miami Marlins,4326703,6,4.7,83.9,5.8,6.9755714285714285,9.5
1,2.5,1,1,16,era,0,Atlanta Braves,42431,7,4.1,81.9,9.2,6.647177304964539,9.0
1,5.5,0,1,18,hits,0,Atlanta Braves,42431,7,4.1,81.9,9.2,6.647177304964539,9.0
1,16.5,0,0,3,outs,4,New York Yankees,4629089,3,5.766666666666666,63.1,6.9,3.4717275204359677,7.0
1,2.5,1,0,3,era,1,New York Yankees,4629089,3,5.766666666666666,63.1,6.9,3.4717275204359677,7.0
1,4.5,1,0,12,hits,2,New York Yankees,4629089,3,5.766666666666666,63.1,6.9,3.4717275204359677,7.0
0,15.5,0,0,10,outs,3,Kansas City Royals,41167,7,5.1000000000000005,85,8.1,4.000282828282828,8.0
0,2.5,0,0,10,era,4,Kansas City Royals,41167,7,5.1000000000000005,85,8.1,4.000282828282828,8.0
0,6.5,0,0,7,hits,1,Kansas City Royals,41167,7,5.1000000000000005,85,8.1,4.000282828282828,8.0
1,1.5,0,1,19,era,3,Detroit Tigers,41054,7,5.666666666666667,85,8.1,3.010978345363687,8.0
1,17.5,1,1,19,outs,2,Detroit Tigers,41054,7,5.666666666666667,85,8.1,3.010978345363687,8.0
1,4.5,0,1,23,hits,0,Detroit Tigers,41054,7,5.666666666666667,85,8.1,3.010978345363687,8.0
1,15.5,0,0,2,outs,0,Los Angeles Dodgers,40391,2,4.3999999999999995,83.9,5.8,6.808363636363636,9.5
1,2.5,1,0,2,era,2,Los Angeles Dodgers,40391,2,4.3999999999999995,83.9,5.8,6.808363636363636,9.5
1,5.5,1,0,6,hits,2,Los Angeles Dodgers,40391,2,4.3999999999999995,83.9,5.8,6.808363636363636,9.5
0,15.5,0,0,27,outs,1,Los Angeles Angels,42823,7,4.666666666666667,70.1,8.1,4.148138828633406,8.0
0,2.5,1,0,27,era,2,Los Angeles Angels,42823,7,4.666666666666667,70.1,8.1,4.148138828633406,8.0
0,4.5,1,0,28,hits,3,Los Angeles Angels,42823,7,4.666666666666667,70.1,8.1,4.148138828633406,8.0
1,17.5,0,0,5,outs,5,Philadelphia Phillies,33249,6,6.0,74,5.8,4.435888888888889,7.5
1,2.5,1,0,5,era,3,Philadelphia Phillies,33249,6,6.0,74,5.8,4.435888888888889,7.5
1,5.5,1,0,4,hits,1,Philadelphia Phillies,33249,6,6.0,74,5.8,4.435888888888889,7.5
1,15.5,0,0,11,outs,2,Minnesota Twins,4345076,5,4.1000000000000005,79.1,5.8,3.7140827389443656,8.0
1,2.5,0,0,11,era,3,Minnesota Twins,4345076,5,4.1000000000000005,79.1,5.8,3.7140827389443656,8.0
1,4.5,1,0,11,hits,1,Minnesota Twins,4345076,5,4.1000000000000005,79.1,5.8,3.7140827389443656,8.0
1,17.5,1,0,30,outs,2,Chicago White Sox,41065,5,5.466666666666666,70.1,8.1,5.139921036397286,8.0
1,2.5,0,0,30,era,3,Chicago White Sox,41065,5,5.466666666666666,70.1,8.1,5.139921036397286,8.0
1,5.5,0,0,29,hits,2,Chicago White Sox,41065,5,5.466666666666666,70.1,8.1,5.139921036397286,8.0
0,17.5,1,0,8,outs,4,San Diego Padres,4717803,5,5.733333333333333,67,10.3,3.647609756097561,7.5
0,2.5,0,0,8,era,1,San Diego Padres,4717803,5,5.733333333333333,67,10.3,3.647609756097561,7.5
0,5.5,0,0,1,hits,1,San Diego Padres,4717803,5,5.733333333333333,67,10.3,3.647609756097561,7.5
0,3.5,0,1,20,era,2,Colorado Rockies,38173,7,2.733333333333333,76,16.1,4.5980249554367205,11.5
0,5.5,1,1,16,hits,1,Colorado Rockies,38173,7,2.733333333333333,76,16.1,4.5980249554367205,11.5
1,2.5,1,1,26,era,2,Oakland Athletics,4420749,7,4.333333333333333,72.9,8.1,5.324173913043478,8.0
1,4.5,1,1,24,hits,2,Oakland Athletics,4420749,7,4.333333333333333,72.9,8.1,5.324173913043478,8.0
1,15.5,1,0,22,outs,1,Pittsburgh Pirates,30820,9,5.0,83.9,5.8,4.316321093082835,8.0
1,2.5,0,0,22,era,1,Pittsburgh Pirates,30820,9,5.0,83.9,5.8,4.316321093082835,8.0
1,4.5,0,0,22,hits,3,Pittsburgh Pirates,30820,9,5.0,83.9,5.8,4.316321093082835,8.0
0,15.5,0,0,24,outs,1,Seattle Mariners,40626,7,4.666666666666667,63.1,6.9,3.906664764621969,7.0
0,2.5,0,0,24,era,2,Seattle Mariners,40626,7,4.666666666666667,63.1,6.9,3.906664764621969,7.0
0,3.5,1,0,30,hits,2,Seattle Mariners,40626,7,4.666666666666667,63.1,6.9,3.906664764621969,7.0
1,1.5,1,0,12,era,2,Houston Astros,40429,6,5.033333333333333,67,10.3,3.326577883472057,7.5
1,17.5,1,0,12,outs,2,Houston Astros,40429,6,5.033333333333333,67,10.3,3.326577883472057,7.5
1,4.5,1,0,2,hits,2,Houston Astros,40429,6,5.033333333333333,67,10.3,3.326577883472057,7.5
0,15.5,0,0,12,outs,3,Chicago Cubs,4987645,7,5.366666666666667,72.9,8.1,4.0938859957776215,8.0
0,2.5,0,0,12,era,1,Chicago Cubs,4987645,7,5.366666666666667,72.9,8.1,4.0938859957776215,8.0
0,5.5,1,0,14,hits,3,Chicago Cubs,4987645,7,5.366666666666667,72.9,8.1,4.0938859957776215,8.0
0,16.5,0,1,7,outs,3,New York Mets,4683356,11,5.066666666666666,74,9.2,3.9048767123287673,7.5
0,2.5,1,1,7,era,2,New York Mets,4683356,11,5.066666666666666,74,9.2,3.9048767123287673,7.5
0,5.5,1,1,10,hits,2,New York Mets,4683356,11,5.066666666666666,74,9.2,3.9048767123287673,7.5
1,17.5,0,0,17,outs,4,Toronto Blue Jays,31174,7,6.333333333333333,90.1,5.8,3.9594519846350833,7.5
1,2.5,1,0,17,era,3,Toronto Blue Jays,31174,7,6.333333333333333,90.1,5.8,3.9594519846350833,7.5
1,5.5,1,0,17,hits,3,Toronto Blue Jays,31174,7,6.333333333333333,90.1,5.8,3.9594519846350833,7.5
0,1.5,1,0,28,era,3,Tampa Bay Rays,36071,5,6.0,83.9,6.9,4.209313432835821,7.5
0,17.5,0,0,28,outs,3,Tampa Bay Rays,36071,5,6.0,83.9,6.9,4.209313432835821,7.5
0,4.5,1,0,26,hits,3,Tampa Bay Rays,36071,5,6.0,83.9,6.9,4.209313432835821,7.5
1,15.5,1,0,1,outs,2,Arizona Diamondbacks,4019484,3,5.133333333333333,76,16.1,4.217969353764158,11.5
1,3.5,0,0,1,era,1,Arizona Diamondbacks,4019484,3,5.133333333333333,76,16.1,4.217969353764158,11.5
1,5.5,0,0,2,hits,2,Arizona Diamondbacks,4019484,3,5.133333333333333,76,16.1,4.217969353764158,11.5
1,16.5,1,0,9,outs,3,Boston Red Sox,39639,5,5.366666666666667,83.9,6.9,4.215219076005962,7.5
1,2.5,0,0,9,era,1,Boston Red Sox,39639,5,5.366666666666667,83.9,6.9,4.215219076005962,7.5
1,4.5,0,0,5,hits,1,Boston Red Sox,39639,5,5.366666666666667,83.9,6.9,4.215219076005962,7.5
1,1.5,0,0,23,era,2,Washington Nationals,3332018,3,5.033333333333333,74,9.2,3.4656857562408225,7.5
1,16.5,1,0,23,outs,2,Washington Nationals,3332018,3,5.033333333333333,74,9.2,3.4656857562408225,7.5
1,4.5,0,0,19,hits,3,Washington Nationals,3332018,3,5.033333333333333,74,9.2,3.4656857562408225,7.5
0,1.5,0,0,4,era,3,Milwaukee Brewers,31267,5,6.333333333333333,74,5.8,3.145147153598282,7.5
0,18.5,1,0,4,outs,1,Milwaukee Brewers,31267,5,6.333333333333333,74,5.8,3.145147153598282,7.5
0,4.5,0,0,9,hits,2,Milwaukee Brewers,31267,5,6.333333333333333,74,5.8,3.145147153598282,7.5
0,14.5,0,0,15,outs,3,Cleveland Guardians,4791597,2,3.3666666666666667,79.1,5.8,5.738666666666667,8.0
0,2.5,0,0,15,era,2,Cleveland Guardians,4791597,2,3.3666666666666667,79.1,5.8,5.738666666666667,8.0
0,4.5,1,0,25,hits,3,Cleveland Guardians,4791597,2,3.3666666666666667,79.1,5.8,5.738666666666667,8.0
0,16.5,1,0,6,outs,1,Milwaukee Brewers,4721302,6,3.5333333333333337,78,9.2,3.581930715935335,8.0
0,2.5,0,0,6,era,5,Milwaukee Brewers,4721302,6,3.5333333333333337,78,9.2,3.581930715935335,8.0
0,4.5,0,0,10,hits,5,Milwaukee Brewers,4721302,6,3.5333333333333337,78,9.2,3.581930715935335,8.0
0,17.5,0,0,29,outs,1,Tampa Bay Rays,4720856,3,5.066666666666666,85,8.1,4.234618595825427,7.5
0,2.5,0,0,29,era,2,Tampa Bay Rays,4720856,3,5.066666666666666,85,8.1,4.234618595825427,7.5
0,5.5,0,0,26,hits,2,Tampa Bay Rays,4720856,3,5.066666666666666,85,8.1,4.234618595825427,7.5
0,17.5,0,1,15,outs,5,Cincinnati Reds,30948,9,6.333333333333333,87,3.4,2.0884785553047402,9.0
0,2.5,0,1,15,era,0,Cincinnati Reds,30948,9,6.333333333333333,87,3.4,2.0884785553047402,9.0
0,4.5,1,1,27,hits,4,Cincinnati Reds,30948,9,6.333333333333333,87,3.4,2.0884785553047402,9.0
0,2.5,0,0,25,era,0,Seattle Mariners,41085,4,4.8,63.1,3.4,3.500947368421053,7.0
0,4.5,1,0,30,hits,1,Seattle Mariners,41085,4,4.8,63.1,3.4,3.500947368421053,7.0
1,15.5,0,0,2,outs,5,Los Angeles Dodgers,40944,2,6.033333333333334,85.9,4.7,4.7087727771679475,8.0
1,2.5,1,0,2,era,2,Los Angeles Dodgers,40944,2,6.033333333333334,85.9,4.7,4.7087727771679475,8.0
1,4.5,0,0,6,hits,2,Los Angeles Dodgers,40944,2,6.033333333333334,85.9,4.7,4.7087727771679475,8.0
1,17.5,1,0,22,outs,1,Pittsburgh Pirates,33793,9,4.766666666666667,88.1,5.8,3.9950452674897123,8.0
1,2.5,0,0,22,era,2,Pittsburgh Pirates,33793,9,4.766666666666667,88.1,5.8,3.9950452674897123,8.0
1,5.5,0,0,21,hits,2,Pittsburgh Pirates,33793,9,4.766666666666667,88.1,5.8,3.9950452674897123,8.0
0,1.5,1,0,28,era,2,Miami Marlins,33837,0,5.1000000000000005,85.9,4.7,3.4140382165605097,8.0
0,17.5,1,0,28,outs,2,Miami Marlins,33837,0,5.1000000000000005,85.9,4.7,3.4140382165605097,8.0
0,4.5,1,0,15,hits,4,Miami Marlins,33837,0,5.1000000000000005,85.9,4.7,3.4140382165605097,8.0
1,16.5,0,0,23,outs,5,Washington Nationals,5002950,5,5.733333333333333,76,10.3,4.395628691983123,8.5
1,2.5,1,0,23,era,3,Washington Nationals,5002950,5,5.733333333333333,76,10.3,4.395628691983123,8.5
1,5.5,1,0,19,hits,4,Washington Nationals,5002950,5,5.733333333333333,76,10.3,4.395628691983123,8.5
1,15.5,0,1,11,outs,2,Minnesota Twins,42488,8,4.3999999999999995,79.1,6.9,4.400571428571428,8.0
1,2.5,0,1,11,era,2,Minnesota Twins,42488,8,4.3999999999999995,79.1,6.9,4.400571428571428,8.0
1,4.5,0,1,11,hits,2,Minnesota Twins,42488,8,4.3999999999999995,79.1,6.9,4.400571428571428,8.0
1,2.5,1,0,16,era,2,Atlanta Braves,5195257,8,4.166666666666667,87,3.4,6.922000000000001,9.0
1,5.5,1,0,15,hits,1,Atlanta Braves,5195257,8,4.166666666666667,87,3.4,6.922000000000001,9.0
0,18.5,0,0,21,outs,2,Texas Rangers,32667,5,6.066666666666666,94,6.9,3.783428571428572,7.5
0,2.5,0,0,21,era,2,Texas Rangers,32667,5,6.066666666666666,94,6.9,3.783428571428572,7.5
0,5.5,0,0,22,hits,2,Texas Rangers,32667,5,6.066666666666666,94,6.9,3.783428571428572,7.5
1,1.5,0,0,19,era,0,Toronto Blue Jays,4414525,4,4.0,94,6.9,4.6005714285714285,7.5
1,14.5,0,0,19,outs,0,Toronto Blue Jays,4414525,4,4.0,94,6.9,4.6005714285714285,7.5
1,4.5,0,0,18,hits,0,Toronto Blue Jays,4414525,4,4.0,94,6.9,4.6005714285714285,7.5
1,17.5,0,0,3,outs,4,New York Yankees,41221,5,6.666666666666667,63.1,3.4,3.197380710659899,7.0
1,2.5,0,0,3,era,3,New York Yankees,41221,5,6.666666666666667,63.1,3.4,3.197380710659899,7.0
1,4.5,1,0,12,hits,2,New York Yankees,41221,5,6.666666666666667,63.1,3.4,3.197380710659899,7.0
0,17.5,0,0,7,outs,3,Baltimore Orioles,41216,1,5.333333333333333,81.9,6.9,2.9600928355196774,7.0
0,2.5,1,0,7,era,4,Baltimore Orioles,41216,1,5.333333333333333,81.9,6.9,2.9600928355196774,7.0
0,5.5,0,0,8,hits,3,Baltimore Orioles,41216,1,5.333333333333333,81.9,6.9,2.9600928355196774,7.0
0,16.5,1,0,24,outs,4,St. Louis Cardinals,5101355,6,5.066666666666666,88.1,5.8,4.2718439937597505,8.0
0,2.5,0,0,24,era,3,St. Louis Cardinals,5101355,6,5.066666666666666,88.1,5.8,4.2718439937597505,8.0
0,5.5,0,0,13,hits,1,St. Louis Cardinals,5101355,6,5.066666666666666,88.1,5.8,4.2718439937597505,8.0
1,17.5,1,0,5,outs,3,Philadelphia Phillies,33263,5,6.3999999999999995,76,9.2,4.20570786516854,8.5
1,2.5,1,0,5,era,2,Philadelphia Phillies,33263,5,6.3999999999999995,76,9.2,4.20570786516854,8.5
1,5.5,0,0,4,hits,2,Philadelphia Phillies,33263,5,6.3999999999999995,76,9.2,4.20570786516854,8.5
0,17.5,0,1,12,outs,4,Chicago Cubs,31313,7,5.733333333333333,76,10.3,4.4020413956238915,8.5
0,2.5,1,1,12,era,1,Chicago Cubs,31313,7,5.733333333333333,76,10.3,4.4020413956238915,8.5
0,6.5,1,1,14,hits,2,Chicago Cubs,31313,7,5.733333333333333,76,10.3,4.4020413956238915,8.5
0,2.5,0,0,14,era,3,Cleveland Guardians,41383,4,3.4333333333333336,79.1,6.9,4.041894099848714,8.0
0,4.5,1,0,25,hits,2,Cleveland Guardians,41383,4,3.4333333333333336,79.1,6.9,4.041894099848714,8.0
0,2.5,1,0,4,era,2,New York Mets,31864,9,2.6666666666666665,76,9.2,6.940292682926829,8.5
0,4.5,1,0,7,hits,2,New York Mets,31864,9,2.6666666666666665,76,9.2,6.940292682926829,8.5
1,16.5,0,0,1,outs,3,Arizona Diamondbacks,39716,4,5.733333333333333,78,9.2,4.072,8.0
1,2.5,0,0,1,era,2,Arizona Diamondbacks,39716,4,5.733333333333333,78,9.2,4.072,8.0
1,5.5,0,0,2,hits,3,Arizona Diamondbacks,39716,4,5.733333333333333,78,9.2,4.072,8.0
1,1.5,0,1,27,era,3,Los Angeles Angels,41415,8,6.666666666666667,89,9.2,3.5502505910165487,8.5
1,17.5,1,1,27,outs,3,Los Angeles Angels,41415,8,6.666666666666667,89,9.2,3.5502505910165487,8.5
