homeaway,line,hit,rightleft,opprank,last5,oppteam,pitcherID,k9,righthitters,inningspitchedlast3,kpercent,temperature,wind,fip,overunder,walkperKTeam,Kperwalk
1,4.5,1,0,12,1,Baltimore Orioles,4424276,6.52,4,5.3999999999999995,0.19,58.9,8.1,3.15875113122172,9.0,0.36069114470842334,2.90625
0,4.5,1,1,17,1,Atlanta Braves,32672,7.94,7,3.5333333333333337,0.22,81.1,8.1,5.851058823529412,9.5,0.31287128712871287,3.4516129032258065
1,5.5,0,1,2,0,Arizona Diamondbacks,33748,9.64,8,3.5,0.23,56.9,9.2,4.721857142857143,7.5,0.43187066974595845,3.0
0,4.5,1,0,28,2,Pittsburgh Pirates,4720856,8.93,7,5.066666666666666,0.25,61.1,10.3,4.120030534351145,8.5,0.3366045142296369,2.710526315789474
1,6.5,1,1,3,2,Texas Rangers,30948,10.04,7,5.733333333333333,0.3,81.1,8.1,3.451933884297521,9.5,0.4051222351571595,5.535714285714286
1,5.5,1,0,16,1,Tampa Bay Rays,41085,10.35,8,4.733333333333333,0.3,52.1,9.2,3.5540000000000003,8.5,0.36327739387956565,3.35
0,4.5,0,0,4,2,Kansas City Royals,38295,6.95,5,5.366666666666667,0.19,58.9,8.1,5.294909090909091,9.0,0.38786279683377306,2.4193548387096775
0,7.5,0,0,18,2,St. Louis Cardinals,39825,12.8,6,5.733333333333333,0.4,60,6.9,2.2557241379310344,7.5,0.3459051724137931,3.311111111111111
0,6.5,1,0,29,2,Minnesota Twins,33837,11.2,7,6.033333333333334,0.31,40,19.5,3.7434190871369295,7.0,0.3887005649717514,7.0
1,4.5,0,0,10,0,Miami Marlins,31258,7.2,5,0.0,0.22,53,16.1,4.204000000000001,9.5,0.2736842105263158,3.909090909090909
0,4.5,0,0,8,2,Cleveland Guardians,4298087,8.9,2,4.066666666666666,0.26,54.1,11.4,4.083120879120879,7.5,0.4012422360248447,1.2608695652173914
1,7.5,0,0,23,1,Detroit Tigers,42450,12.16,6,5.7,0.34,40,19.5,2.213009009009009,7.0,0.3347107438016529,6.304347826086956
0,5.5,0,0,12,0,Washington Nationals,6341,6.0,5,0.0,0.19,62,9.2,4.037333333333334,8.0,0.3835294117647059,3.0
1,4.5,0,0,20,1,Milwaukee Brewers,31053,5.04,7,6.333333333333333,0.16,60,6.9,5.884,7.5,0.42045454545454547,2.3191489361702127
1,5.5,0,1,1,3,Houston Astros,39636,12.15,8,5.1,0.36,62,9.2,2.354,8.0,0.3721518987341772,2.772727272727273
1,3.5,0,0,6,3,Toronto Blue Jays,4020158,8.53,6,4.7,0.22,62,8.1,3.782947368421053,8.5,0.42942583732057416,3.2222222222222223
0,5.5,0,1,22,2,Los Angeles Dodgers,33244,9.84,9,4.733333333333333,0.29,58.9,5.8,3.5685833333333337,8.5,0.4561586638830898,2.4347826086956523
1,5.5,1,0,15,2,Chicago White Sox,33732,9.0,6,5.0,0.29,58.9,10.3,2.885818181818182,7.5,0.2852852852852853,2.9
1,5.5,1,0,26,0,Oakland Athletics,34954,5.5,5,4.1,0.16,54.1,11.4,6.648444444444445,7.5,0.3289349670122526,1.510204081632653
0,3.5,1,1,9,3,New York Yankees,40360,7.13,6,5.033333333333333,0.2,52.1,9.2,5.877267326732674,8.5,0.5088300220750552,4.285714285714286
0,5.5,0,1,24,0,Cincinnati Reds,32151,5.02,7,6.033333333333334,0.16,61.1,10.3,4.71794422310757,9.0,0.3336653386454183,2.0
0,4.5,1,0,4,1,San Diego Padres,4411979,16.25,7,3.2,0.45,62,8.1,4.454000000000001,8.5,0.4155672823218997,1.9583333333333333
1,5.5,1,0,7,2,New York Mets,4872587,12.27,4,5.0,0.35,58.9,5.8,3.067636363636364,8.5,0.3926247288503254,4.9411764705882355
0,3.5,1,1,8,2,Cleveland Guardians,32620,8.49,7,4.366666666666666,0.22,47,11.4,5.445981132075472,7.5,0.4012422360248447,1.736842105263158
1,6.5,0,0,22,1,Detroit Tigers,3107919,8.45,6,4.033333333333333,0.24,40.9,13.9,4.168226519337017,7.5,0.3347107438016529,4.413793103448276
1,5.5,0,0,3,2,Texas Rangers,29155,8.61,5,5.2,0.26,72.9,10.3,3.8811739130434786,9.0,0.4051222351571595,2.5952380952380953
1,6.5,0,1,12,3,Baltimore Orioles,41054,11.88,8,5.7,0.32,54.1,10.3,2.069,7.5,0.36069114470842334,3.533333333333333
0,5.5,0,0,4,2,Kansas City Royals,39878,8.97,5,5.733333333333333,0.27,54.1,10.3,3.538278350515464,7.5,0.38786279683377306,3.8823529411764706
0,4.5,0,1,17,1,St. Louis Cardinals,41018,7.27,6,4.066666666666666,0.18,56.9,12.8,7.079931677018633,8.0,0.3459051724137931,1.3
1,3.5,0,0,29,2,Seattle Mariners,38680,5.12,4,5.7,0.14,36.9,8.1,4.8877677725118485,10.0,0.3301476976542137,1.0434782608695652
1,5.5,0,0,6,1,New York Mets,4417230,8.0,5,4.733333333333333,0.22,71,4.7,3.117888888888889,9.5,0.3926247288503254,2.806451612903226
1,5.5,0,0,21,2,Los Angeles Angels,4084179,9.37,7,5.466666666666666,0.25,54.9,11.4,4.450719457013575,9.0,0.3483386923901393,2.111111111111111
1,4.5,0,0,10,3,Miami Marlins,5002950,8.96,6,5.3999999999999995,0.29,45.9,16.1,3.7503270142180094,8.0,0.2736842105263158,1.9777777777777779
0,5.5,1,1,14,1,Chicago Cubs,39667,9.35,7,4.766666666666667,0.28,45.9,16.1,5.152076923076923,8.0,0.37676767676767675,2.6363636363636362
0,4.5,1,0,7,3,San Diego Padres,32811,7.79,7,6.3999999999999995,0.24,65.9,10.3,3.3892564102564102,8.0,0.4155672823218997,2.4523809523809526
0,5.5,1,0,23,2,Los Angeles Dodgers,4905900,11.74,6,6.0,0.38,71,4.7,2.669993788819876,9.5,0.4561586638830898,2.2222222222222223
0,5.5,1,0,27,3,Pittsburgh Pirates,41277,9.96,8,4.8,0.31,54.1,17.2,2.343391143911439,8.0,0.3366045142296369,4.066666666666666
1,4.5,1,1,2,2,Arizona Diamondbacks,4683375,8.0,7,5.666666666666667,0.22,62,8.1,4.6364074074074075,8.0,0.43187066974595845,2.764705882352941
0,6.5,1,0,27,2,Colorado Rockies,35124,11.49,6,5.3999999999999995,0.31,36.9,8.1,2.5907021276595747,10.0,0.28610354223433243,3.4210526315789473
1,4.5,1,0,20,1,Milwaukee Brewers,32116,6.9,5,5.466666666666666,0.19,56.9,12.8,5.106394636015326,8.0,0.42045454545454547,3.909090909090909
1,6.5,0,0,25,1,Boston Red Sox,33722,7.5,4,6.033333333333334,0.21,54.1,17.2,4.062333333333333,8.0,0.32358490566037734,3.2777777777777777
0,5.5,1,0,19,2,Atlanta Braves,31174,8.4,5,6.066666666666666,0.27,72.9,10.3,4.162333333333334,9.0,0.31287128712871287,4.185185185185185
1,5.5,1,1,18,2,Tampa Bay Rays,36480,8.69,9,5.666666666666667,0.25,62,8.1,3.2634827586206896,9.0,0.36327739387956565,4.357142857142857
0,5.5,1,1,24,2,Cincinnati Reds,40975,10.24,9,5.066666666666666,0.28,54.9,11.4,3.7029336492890996,9.0,0.3336653386454183,2.3142857142857145
1,3.5,0,0,4,0,Toronto Blue Jays,4722847,5.4,7,0.0,0.15,65.9,10.3,5.829000000000001,8.0,0.42942583732057416,2.380952380952381
0,6.5,0,0,30,1,Minnesota Twins,4734319,7.68,6,5.133333333333333,0.22,40.9,13.9,3.0868199052132703,7.5,0.3887005649717514,2.967741935483871
0,5.5,1,0,13,1,Washington Nationals,41829,7.33,5,7.0,0.25,69,15,3.414185185185185,9.5,0.3835294117647059,2.5208333333333335
1,3.5,1,0,1,2,Houston Astros,33305,7.64,8,5.066666666666666,0.24,69,15,2.379943396226415,9.5,0.3721518987341772,2.9375
0,5.5,1,0,11,3,San Francisco Giants,39910,10.67,5,5.666666666666667,0.31,62,8.1,2.8215925925925927,8.0,0.3830227743271222,2.967741935483871
0,5.5,1,0,9,0,New York Yankees,32804,8.04,5,5.733333333333333,0.22,62,8.1,3.538278350515464,9.0,0.5088300220750552,6.928571428571429
1,7.5,1,0,15,2,Chicago White Sox,31267,11.0,5,6.0,0.33,63.9,16.1,2.489450160771704,7.5,0.2852852852852853,3.6097560975609757
0,5.5,0,0,9,3,New York Yankees,40934,10.26,5,5.666666666666667,0.29,53,8.1,4.309941176470588,8.0,0.5088300220750552,2.918918918918919
1,6.5,1,0,14,1,Chicago White Sox,33709,7.52,4,6.1000000000000005,0.23,52.1,6.9,5.00764308681672,7.5,0.2852852852852853,3.823529411764706
0,3.5,0,0,22,1,Los Angeles Dodgers,32157,5.65,10,5.033333333333333,0.16,74.9,2.2,5.1441727748691095,9.0,0.4561586638830898,1.40625
1,3.5,1,0,29,1,Seattle Mariners,39875,5.0,5,5.333333333333333,0.14,52.1,4.7,5.355148148148148,10.0,0.3301476976542137,1.9166666666666667
0,4.5,0,0,27,1,Minnesota Twins,41167,6.82,6,5.033333333333333,0.19,56.9,13.9,3.30178672985782,8.0,0.3887005649717514,2.761904761904762
0,4.5,0,0,6,3,San Diego Padres,33148,8.6,7,5.466666666666666,0.25,70.1,10.3,4.861411764705882,8.0,0.4155672823218997,2.3958333333333335
0,3.5,0,1,4,2,Kansas City Royals,39869,5.55,7,4.733333333333333,0.15,54.9,11.4,4.202260663507109,8.5,0.38786279683377306,3.142857142857143
0,4.5,0,0,17,1,St. Louis Cardinals,33950,5.94,5,5.3999999999999995,0.16,58.9,10.3,4.10322641509434,7.5,0.3459051724137931,2.5714285714285716
1,3.5,0,0,5,1,Texas Rangers,4917634,5.87,4,4.2,0.16,58.9,9.2,5.707,9.5,0.4051222351571595,2.25
1,5.5,0,0,20,0,Los Angeles Angels,33249,6.6,5,4.066666666666666,0.19,49.9,8.1,5.353596858638744,9.0,0.3483386923901393,2.024390243902439
0,5.5,1,0,26,2,Colorado Rockies,42406,9.32,6,4.3999999999999995,0.25,52.1,4.7,2.649231075697211,10.0,0.28610354223433243,8.733333333333333
0,5.5,1,0,13,0,Washington Nationals,4717803,8.9,5,3.0666666666666664,0.21,54.9,4.7,5.590720930232559,9.0,0.3835294117647059,2.8636363636363638
1,4.5,0,0,3,2,Toronto Blue Jays,34848,6.66,8,5.333333333333333,0.19,70.1,10.3,5.4578038585209,8.0,0.42942583732057416,2.933333333333333
1,4.5,0,0,2,3,Arizona Diamondbacks,37909,5.79,6,6.0,0.19,65,5.8,3.778428571428571,7.5,0.43187066974595845,2.1904761904761907
0,6.5,1,0,24,0,Cincinnati Reds,40973,9.43,6,4.0,0.3,49.9,8.1,4.826047619047619,9.0,0.3336653386454183,2.073170731707317
1,3.5,1,0,11,1,Miami Marlins,33173,6.86,4,4.366666666666666,0.16,51,11.4,7.778428571428571,8.5,0.2736842105263158,2.3076923076923075
1,6.5,0,0,23,0,Detroit Tigers,4917888,10.0,6,4.666666666666667,0.24,56.9,13.9,7.83662962962963,8.0,0.3347107438016529,2.5
1,5.5,1,0,19,3,Tampa Bay Rays,40626,13.59,8,4.433333333333334,0.45,53,8.1,2.9986666666666664,8.0,0.36327739387956565,2.490566037735849
1,4.5,1,1,28,2,Boston Red Sox,31098,7.34,5,6.466666666666666,0.21,47,10.3,3.4197659574468084,8.5,0.32358490566037734,2.1875
0,3.5,1,0,18,1,Atlanta Braves,33252,9.0,7,5.0,0.31,58.9,9.2,4.570636363636363,9.5,0.31287128712871287,1.6
1,3.5,1,1,1,1,Houston Astros,4683356,9.0,6,5.0,0.29,54.9,4.7,1.2069999999999999,9.0,0.3721518987341772,3.0
0,3.5,1,0,8,3,Cleveland Guardians,32789,7.02,4,6.066666666666666,0.19,45.9,11.4,3.4197659574468084,7.5,0.4012422360248447,2.533333333333333
1,4.5,0,0,12,0,Baltimore Orioles,34873,4.06,3,6.3999999999999995,0.12,54.9,11.4,3.916677419354839,8.5,0.36069114470842334,3.8484848484848486
1,5.5,1,0,21,1,Milwaukee Brewers,32082,12.11,6,5.5,0.37,58.9,10.3,0.6923801169590642,7.5,0.42045454545454547,5.25
1,6.5,1,0,29,1,Oakland Athletics,4345278,9.71,5,4.733333333333333,0.27,45.9,11.4,4.825257261410788,7.5,0.3289349670122526,4.258064516129032
1,7.5,1,0,7,1,New York Mets,33190,10.7,6,6.0,0.33,74.9,2.2,2.9637567567567564,9.0,0.3926247288503254,4.5588235294117645
0,4.5,1,0,19,0,Los Angeles Angels,31109,7.3,6,5.2,0.23,65,9.2,2.368189189189189,8.5,0.3483386923901393,2.033333333333333
1,3.5,0,1,6,3,San Diego Padres,34897,7.2,7,5.033333333333333,0.2,74,15,4.979,10.5,0.4155672823218997,3.0
1,4.5,1,0,3,2,Toronto Blue Jays,41172,8.66,7,5.366666666666667,0.27,69,23,4.278656357388316,9.0,0.42942583732057416,3.1944444444444446
0,5.5,0,0,14,3,St. Louis Cardinals,4721302,8.38,5,6.066666666666666,0.24,69,12.8,3.937620689655172,8.5,0.3459051724137931,4.214285714285714
1,4.5,0,0,12,0,Miami Marlins,4301067,5.81,4,0.0,0.16,63.1,5.8,2.3725483870967743,9.5,0.2736842105263158,2.6666666666666665
1,4.5,1,0,18,1,Chicago White Sox,35999,8.14,6,4.433333333333334,0.21,65,16.1,4.702809523809524,8.5,0.2852852852852853,3.761904761904762
0,7.5,1,0,27,0,Colorado Rockies,34943,10.79,6,6.0,0.36,74,15,2.3570821917808216,10.5,0.28610354223433243,4.046511627906977
1,7.5,0,0,14,2,Philadelphia Phillies,39635,11.91,5,5.333333333333333,0.36,63.1,6.9,3.252529411764706,8.5,0.4036208732694356,2.98
1,6.5,1,0,21,4,Milwaukee Brewers,4918156,12.1,7,5.7,0.36,62,6.9,3.2479655172413793,7.5,0.42045454545454547,3.6296296296296298
0,5.5,0,0,24,1,Pittsburgh Pirates,32684,8.1,7,4.5,0.22,62,6.9,3.379,7.5,0.3366045142296369,2.1666666666666665
0,4.5,0,1,9,0,San Francisco Giants,32106,7.14,7,5.1000000000000005,0.2,61.1,12.8,4.805984126984127,8.5,0.3830227743271222,2.1363636363636362
1,4.5,1,0,7,2,New York Mets,5116843,7.39,3,5.666666666666667,0.24,61.1,12.8,4.0004285714285714,8.5,0.3926247288503254,2.4
1,4.5,1,0,2,3,Arizona Diamondbacks,30820,9.29,5,5.3999999999999995,0.25,69,12.8,4.48852380952381,8.5,0.43187066974595845,2.3658536585365852
0,5.5,0,1,26,3,Cincinnati Reds,39817,8.73,8,7.0,0.29,63.1,6.9,2.572939393939394,8.5,0.3336653386454183,4.296296296296297
1,6.5,0,1,10,3,Baltimore Orioles,4326697,10.48,6,5.733333333333333,0.33,65,9.2,2.870780821917808,8.5,0.36069114470842334,2.5925925925925926
0,4.5,0,1,16,3,Atlanta Braves,41178,8.21,7,5.333333333333333,0.23,63.1,5.8,4.686936507936508,9.5,0.31287128712871287,3.35
0,5.5,0,1,3,3,Kansas City Royals,41415,10.92,7,5.7,0.32,69,23,2.5907647058823526,9.0,0.38786279683377306,4.2727272727272725
1,5.5,0,1,14,1,Philadelphia Phillies,4414528,6.62,8,6.0,0.2,67.9,17.2,4.444764705882353,9.0,0.4036208732694356,2.108695652173913
1,3.5,1,1,21,1,Milwaukee Brewers,4705677,6.0,8,5.333333333333333,0.19,67.9,13.9,4.528370370370371,8.5,0.42045454545454547,2.2857142857142856
1,5.5,1,0,28,1,Boston Red Sox,33194,11.35,6,5.0,0.34,60,9.2,3.24809009009009,8.0,0.32358490566037734,3.0
0,5.5,0,1,25,3,Cincinnati Reds,42359,10.46,8,5.366666666666667,0.28,67.9,17.2,2.203643153526971,9.0,0.3336653386454183,3.161290322580645
1,5.5,1,0,29,2,Seattle Mariners,36080,9.63,4,5.3999999999999995,0.3,76.9,16.1,6.479033210332103,9.0,0.3301476976542137,2.272727272727273
0,6.5,1,0,20,2,Los Angeles Angels,41196,10.89,6,5.766666666666666,0.3,62,9.2,3.549459074733096,8.5,0.3483386923901393,3.611111111111111
1,5.5,0,0,12,1,Baltimore Orioles,41065,7.5,2,4.433333333333334,0.2,62,9.2,5.324666666666666,8.5,0.36069114470842334,1.9787234042553192
0,4.5,1,0,17,1,Chicago Cubs,3662290,7.89,6,4.733333333333333,0.21,62,16.1,5.548438247011951,10.0,0.37676767676767675,1.8333333333333333
0,4.5,0,1,13,1,Washington Nationals,31980,4.9,6,5.333333333333333,0.15,67.9,10.3,5.880772277227723,10.0,0.3835294117647059,1.4081632653061225
1,3.5,1,1,1,4,Houston Astros,4420749,10.96,7,4.1000000000000005,0.29,62,16.1,3.2884347826086957,10.0,0.3721518987341772,3.2
0,5.5,0,0,3,2,Kansas City Royals,32667,7.71,6,3.0999999999999996,0.2,71,12.8,4.300857142857143,8.5,0.38786279683377306,3.3055555555555554
0,5.5,1,0,7,4,Texas Rangers,41221,9.49,3,6.2,0.3,76.9,16.1,3.338722891566265,9.0,0.4051222351571595,5.5
1,5.5,0,0,6,0,New York Mets,41216,6.13,2,7.0,0.18,58.9,11.4,2.765329842931937,7.0,0.3926247288503254,3.361111111111111
0,4.5,1,0,10,2,San Francisco Giants,33263,8.67,4,5.333333333333333,0.25,58.9,11.4,3.3061481481481483,7.0,0.3830227743271222,2.1818181818181817
1,5.5,1,0,30,2,Oakland Athletics,32815,9.26,7,5.366666666666667,0.27,56,12.8,4.224176470588235,8.0,0.3289349670122526,1.7551020408163265
1,4.5,1,1,11,1,Miami Marlins,32685,6.45,7,5.066666666666666,0.18,72.1,9.2,3.9548127490039837,8.5,0.2736842105263158,2.58974358974359
0,5.5,0,0,26,2,Colorado Rockies,40429,10.13,6,6.3999999999999995,0.29,61.1,9.2,5.707668874172185,9.5,0.28610354223433243,3.2
1,3.5,1,0,4,4,Toronto Blue Jays,32640,8.01,8,6.333333333333333,0.24,71,12.8,3.371523131672598,8.5,0.42942583732057416,2.657142857142857
1,7.5,0,0,18,0,Chicago White Sox,39671,9.96,6,5.066666666666666,0.29,56.9,18.3,3.6160152671755723,7.0,0.2852852852852853,5.071428571428571
1,3.5,0,1,22,2,Los Angeles Dodgers,31313,5.96,8,5.766666666666667,0.16,67.9,10.3,4.481529411764706,10.0,0.4561586638830898,2.282051282051282
0,4.5,1,0,9,1,New York Yankees,32776,6.68,4,5.766666666666667,0.21,56,12.8,2.8676774193548384,8.0,0.5088300220750552,2.75
1,4.5,0,0,5,2,San Diego Padres,4019484,10.76,5,5.366666666666667,0.29,61.1,9.2,4.15401593625498,9.5,0.4155672823218997,2.717948717948718
1,4.5,0,1,2,0,Arizona Diamondbacks,33106,5.98,7,4.733333333333333,0.16,60,8.1,4.1538506224066385,8.5,0.43187066974595845,1.5454545454545454
0,4.5,0,0,8,3,Cleveland Guardians,41009,8.94,3,6.733333333333333,0.26,60,9.2,2.22632298136646,8.0,0.4012422360248447,3.5142857142857142
0,4.5,0,1,15,3,Atlanta Braves,39640,8.28,7,5.066666666666666,0.22,72.1,9.2,2.851486590038314,8.5,0.31287128712871287,1.7959183673469388
1,4.5,0,0,5,2,Toronto Blue Jays,4424276,5.84,7,4.8,0.17,71,6.9,3.268503816793893,8.5,0.42942583732057416,2.90625
0,4.5,1,0,7,3,Texas Rangers,4654313,9.29,4,6.366666666666667,0.29,76.9,11.4,4.5774875444839855,9.0,0.4051222351571595,3.7666666666666666
0,2.5,1,0,24,1,Pittsburgh Pirates,40922,7.5,8,2.4333333333333336,0.23,54.9,13.9,5.209555555555555,8.5,0.3366045142296369,2.433333333333333
1,4.5,0,0,27,2,Boston Red Sox,28968,7.79,5,4.133333333333334,0.22,42,11.4,5.058761904761905,7.5,0.32358490566037734,2.7096774193548385
1,7.5,0,0,28,0,Oakland Athletics,41085,10.4,4,4.733333333333333,0.31,61.1,13.9,3.831290836653386,8.5,0.3289349670122526,3.35
0,2.5,1,0,8,1,Cleveland Guardians,4326801,5.68,1,3.05,0.16,42,11.4,3.874720720720721,7.5,0.4012422360248447,3.235294117647059
1,4.5,0,0,20,3,Los Angeles Dodgers,41290,7.61,5,6.0,0.22,70.1,11.4,3.1907647058823527,9.5,0.4561586638830898,3.59375
1,4.5,0,0,1,0,Houston Astros,31258,7.06,7,5.0,0.2,40.9,13.9,3.4481176470588233,7.5,0.3721518987341772,3.909090909090909
0,5.5,1,0,9,1,New York Yankees,4298087,10.19,4,5.333333333333333,0.29,61.1,13.9,4.521924528301887,8.5,0.5088300220750552,1.2608695652173914
1,7.5,1,0,18,1,Chicago White Sox,42450,12.13,6,5.7,0.34,58.9,6.9,2.8348510638297872,6.5,0.2852852852852853,6.304347826086956
1,5.5,1,0,30,2,Seattle Mariners,33203,11.9,6,4.066666666666666,0.32,76.9,11.4,2.947388429752066,9.0,0.3301476976542137,3.391304347826087
1,0.5,1,1,21,2,Milwaukee Brewers,42615,5.9,8,0.43333333333333335,0.18,54.9,13.9,3.3179344262295083,8.5,0.42045454545454547,1.2142857142857142
0,4.5,1,0,13,0,Washington Nationals,4417826,7.36,4,5.0,0.24,70.1,11.4,5.244909090909091,9.5,0.3835294117647059,3.5
0,3.5,1,0,26,3,Colorado Rockies,4020158,8.28,6,4.766666666666667,0.22,76,6.9,4.074,11.0,0.28610354223433243,3.2222222222222223
1,7.5,0,1,15,1,Philadelphia Phillies,42433,10.59,7,5.65,0.32,60,10.3,2.0363529411764705,8.5,0.4036208732694356,3.8461538461538463
1,5.5,1,0,10,2,Miami Marlins,33860,8.64,4,6.0,0.29,72.1,8.1,2.714,9.0,0.2736842105263158,2.7567567567567566
0,2.5,1,0,16,0,Atlanta Braves,36186,5.4,8,1.0,0.15,72.1,8.1,5.054,9.0,0.31287128712871287,1.2142857142857142
0,5.5,1,0,17,0,Chicago Cubs,4726080,13.24,6,3.5,0.31,40.9,13.9,3.8402745098039217,7.5,0.37676767676767675,2.36734693877551
0,5.5,1,0,25,3,Cincinnati Reds,33732,10.0,6,5.666666666666667,0.32,60,10.3,3.1169629629629627,8.5,0.3336653386454183,2.9
0,4.5,0,0,2,2,Kansas City Royals,4411979,12.05,6,3.6,0.32,71,6.9,4.136142857142858,8.5,0.38786279683377306,1.9583333333333333
0,3.5,1,1,10,3,New York Yankees,32620,8.3,6,4.366666666666666,0.22,51,8.1,5.206420664206642,8.0,0.5088300220750552,1.736842105263158
1,4.5,1,1,30,2,Seattle Mariners,32672,8.61,9,3.7999999999999994,0.24,76,16.1,5.618260869565217,9.0,0.3301476976542137,3.4516129032258065
1,2.5,1,0,5,2,San Diego Padres,38680,5.95,6,5.333333333333333,0.16,76.9,8.1,5.288760330578512,11.0,0.4155672823218997,1.0434782608695652
1,4.5,1,0,1,3,Houston Astros,5002950,8.67,8,4.8,0.28,49,10.3,3.2881481481481485,7.5,0.3721518987341772,1.9777777777777779
0,5.5,1,0,17,0,Chicago Cubs,6341,9.8,5,6.0,0.3,49,10.3,3.437029702970297,7.5,0.37676767676767675,3.0
0,5.5,1,0,8,4,Texas Rangers,35124,11.05,6,6.0,0.3,76,16.1,3.1984795321637427,9.0,0.4051222351571595,3.4210526315789473
1,6.5,0,1,19,1,Los Angeles Dodgers,39636,10.73,9,4.733333333333333,0.32,58.9,6.9,2.9092307692307693,7.5,0.4561586638830898,2.772727272727273
1,7.5,0,1,28,1,Oakland Athletics,36480,8.0,8,6.333333333333333,0.23,51,8.1,3.667777777777778,8.0,0.3289349670122526,4.357142857142857
0,4.5,0,0,25,0,Colorado Rockies,4722847,6.25,9,5.0,0.16,76.9,8.1,7.028888888888889,11.0,0.28610354223433243,2.380952380952381
0,5.5,1,0,15,3,Washington Nationals,4872587,11.89,3,5.333333333333333,0.35,58.9,6.9,2.64,7.5,0.3835294117647059,4.9411764705882355
0,5.5,1,0,5,2,San Diego Padres,33709,8.29,7,7.033333333333334,0.25,61.1,13.9,4.451923273657289,7.5,0.4155672823218997,3.823529411764706
0,6.5,1,0,22,1,Los Angeles Angels,3107919,8.93,7,5.666666666666667,0.27,65.9,20.8,3.5188253968253966,8.0,0.3483386923901393,4.413793103448276
1,5.5,0,0,19,2,Los Angeles Dodgers,33148,8.97,10,5.8,0.25,45.9,19.5,5.514026578073089,9.0,0.4561586638830898,2.3958333333333335
1,2.5,0,0,20,2,Tampa Bay Rays,36067,4.83,10,2.766666666666667,0.14,56,16.1,5.43604958677686,7.5,0.36327739387956565,1.8043478260869565
1,6.5,0,1,6,3,Cleveland Guardians,30948,9.52,7,6.366666666666667,0.29,74.9,10.3,3.4425128205128206,8.5,0.4012422360248447,5.535714285714286
1,4.5,0,0,10,1,New York Yankees,33950,5.96,6,5.3999999999999995,0.17,51,13.9,5.291117647058823,8.5,0.5088300220750552,2.5714285714285716
1,7.5,0,0,27,1,Oakland Athletics,39878,8.97,7,5.733333333333333,0.27,62,12.8,3.6633105413105413,7.5,0.3289349670122526,3.8823529411764706
1,4.5,0,0,4,1,Arizona Diamondbacks,4297897,6.53,5,5.033333333333333,0.19,60,5.8,5.068564885496183,7.5,0.43187066974595845,2.0
0,3.5,0,0,3,3,Toronto Blue Jays,4417230,6.48,9,4.1000000000000005,0.19,45.9,19.5,3.642,9.0,0.42942583732057416,2.806451612903226
0,4.5,0,0,8,3,Texas Rangers,4084179,8.3,3,5.133333333333333,0.23,80,17.2,4.327673758865248,8.5,0.4051222351571595,2.111111111111111
1,5.5,0,0,13,1,Philadelphia Phillies,34848,6.94,5,5.666666666666667,0.2,61.1,13.9,6.550571428571429,7.5,0.4036208732694356,2.933333333333333
1,5.5,0,0,15,3,St. Louis Cardinals,4905900,10.23,3,5.366666666666667,0.33,52.1,10.3,4.076545454545455,7.5,0.3459051724137931,2.2222222222222223
1,5.5,0,0,17,4,Chicago Cubs,41277,9.24,6,5.3999999999999995,0.27,47.9,9.2,2.1552326283987915,7.5,0.37676767676767675,4.066666666666666
1,5.5,1,1,24,1,Pittsburgh Pirates,4683375,8.45,10,5.333333333333333,0.24,58,17.2,3.8492727272727274,8.0,0.3366045142296369,2.764705882352941
0,6.5,0,0,21,2,Milwaukee Brewers,40626,13.02,8,4.766666666666667,0.41,51,13.9,3.7831570247933883,8.5,0.42045454545454547,2.490566037735849
0,3.5,1,0,7,3,New York Mets,32116,7.03,5,4.866666666666667,0.19,52.1,10.3,4.747,7.5,0.3926247288503254,3.909090909090909
1,6.5,1,0,28,2,Cincinnati Reds,31174,9.0,6,5.433333333333334,0.29,80,17.2,3.872,8.5,0.3336653386454183,4.185185185185185
1,6.5,0,1,25,1,Minnesota Twins,40975,9.33,9,4.666666666666667,0.25,65.9,20.8,3.6775555555555552,8.0,0.3887005649717514,2.3142857142857145
0,3.5,1,0,11,0,San Francisco Giants,42449,7.13,5,4.1,0.2,58,17.2,5.993287128712871,8.0,0.3830227743271222,2.3846153846153846
1,4.5,1,0,2,1,Kansas City Royals,4734319,8.33,7,5.066666666666666,0.25,58.7,10.7,2.7661281138790033,7.5,0.38786279683377306,2.967741935483871
0,3.5,0,0,12,4,Baltimore Orioles,32789,6.6,3,5.3999999999999995,0.18,62,12.8,3.503231671554252,7.5,0.36069114470842334,2.533333333333333
0,6.5,1,1,29,1,Boston Red Sox,5134630,9.26,6,5.033333333333333,0.27,47.9,9.2,2.349941176470588,7.5,0.32358490566037734,6.9411764705882355
0,3.5,0,0,9,3,Miami Marlins,33305,6.53,3,5.366666666666667,0.21,76.9,15,2.5876488549618317,8.5,0.2736842105263158,2.9375
0,7.5,0,0,30,1,Seattle Mariners,39910,9.84,5,5.333333333333333,0.29,60,5.8,3.497,7.5,0.3301476976542137,2.967741935483871
0,5.5,0,0,18,1,Chicago White Sox,32804,7.69,5,5.7,0.21,56,16.1,3.6918005698005696,7.5,0.2852852852852853,6.928571428571429
0,5.5,0,0,19,3,Chicago White Sox,40934,9.56,7,5.066666666666666,0.26,76,16.1,4.31525,8.5,0.2852852852852853,2.918918918918919
