homeaway,line,hit,position,opp,cat,last10,last5,log,oppposrank,oppteam,gamescore,minutes,shots,spread
1,9.5,1,Power Forward,21,rebounds,0.5,0.8,0.64,28,Philadelphia,244,-5.2,0.2,2
0,0.5,1,Shooting Guard,29,3-pt,0.2,0.2,0.41,26,Utah,236,-2.2,-0.9,22
0,2.5,0,Shooting Guard,5,rebounds,0.8,0.8,0.65,16,Utah,236,-2.2,-0.9,22
1,11.5,0,Shooting Guard,26,points,0.6,0.4,0.0,15,San Antonio,221,1.8,0.0,23
1,2.5,0,Shooting Guard,22,3-pt,0.5,0.4,0.44,19,San Antonio,221,1.8,0.0,23
1,2.5,0,Shooting Guard,28,rebounds,0.3,0.2,0.27,27,San Antonio,221,1.8,0.0,23
1,1.5,0,Small Forward,6,3-pt,0.4,0.4,0.57,7,Philadelphia,244,-3.5,-0.9,2
1,3.5,1,Small Forward,21,rebounds,0.3,0.0,0.43,29,Philadelphia,244,-3.5,-0.9,2
1,7.5,0,Small Forward,14,points,0.5,0.4,0.0,11,Philadelphia,244,-3.5,-0.9,2
1,0.5,0,Power Forward,2,3-pt,0.5,0.4,0.37,19,Denver,207,-1.0,-0.7,17
1,11.5,1,Power Forward,3,rebounds,0.4,0.2,0.45,13,Denver,207,-1.0,-0.7,17
1,30.5,1,Power Forward,6,points,0.4,0.6,0.0,7,Denver,207,-1.0,-0.7,17
1,49.5,1,Power Forward,5,pra,0.4,0.6,0.45,24,Denver,207,-1.0,-0.7,17
1,6.5,0,Power Forward,8,assists,0.5,0.6,0.41,24,Denver,207,-1.0,-0.7,17
1,1.5,1,Guard,22,3-pt,0.5,0.8,0.28,19,San Antonio,221,4.3,2.0,23
1,2.5,0,Guard,28,rebounds,0.6,0.2,0.28,27,San Antonio,221,4.3,2.0,23
1,6.5,1,Guard,26,points,0.3,0.4,0.0,15,San Antonio,221,4.3,2.0,23
1,1.5,1,Power Forward,1,3-pt,0.4,0.4,0.46,17,Indiana,213,-0.8,-0.1,9
1,3.5,1,Power Forward,16,rebounds,0.5,0.6,0.42,25,Indiana,213,-0.8,-0.1,9
1,8.5,1,Power Forward,28,points,0.4,0.4,0.02,30,Indiana,213,-0.8,-0.1,9
0,1.5,1,Small Forward,18,3-pt,0.7,0.8,0.44,30,Memphis,183,0.3,-0.5,9
0,10.5,1,Small Forward,12,points,0.5,0.6,0.02,19,Memphis,183,0.3,-0.5,9
0,17.5,1,Small Forward,14,pra,0.4,0.4,0.42,19,Memphis,183,0.3,-0.5,9
0,2.5,0,Small Forward,10,assists,0.3,0.4,0.44,13,Memphis,183,0.3,-0.5,9
0,3.5,1,Small Forward,26,rebounds,0.4,0.4,0.48,25,Memphis,183,0.3,-0.5,9
1,18.5,0,Shooting Guard,26,points,0.2,0.2,0.02,15,San Antonio,221,6.5,2.2,23
1,2.5,0,Shooting Guard,22,3-pt,0.4,0.4,0.48,19,San Antonio,221,6.5,2.2,23
1,28.5,0,Shooting Guard,28,pra,0.4,0.4,0.25,24,San Antonio,221,6.5,2.2,23
1,3.5,0,Shooting Guard,28,rebounds,0.3,0.2,0.4,27,San Antonio,221,6.5,2.2,23
1,5.5,0,Shooting Guard,25,assists,0.6,0.4,0.23,24,San Antonio,221,6.5,2.2,23
1,0.5,1,Small Forward,6,3-pt,0.7,0.8,0.64,7,Philadelphia,244,-0.4,-0.2,2
1,3.5,1,Small Forward,21,rebounds,0.2,0.2,0.38,29,Philadelphia,244,-0.4,-0.2,2
1,8.5,0,Small Forward,14,points,0.5,0.4,0.02,11,Philadelphia,244,-0.4,-0.2,2
0,4.5,0,Small Forward,18,rebounds,0.3,0.4,0.36,8,Charlotte,213,-1.5,-0.3,9
0,7.5,0,Small Forward,24,points,0.3,0.4,0.0,28,Charlotte,213,-1.5,-0.3,9
1,16.5,1,Center,1,pra,0.7,0.6,0.76,3,Minnesota,221,-4.1,-2.7,21
1,7.5,1,Center,2,rebounds,0.7,0.6,0.73,1,Minnesota,221,-4.1,-2.7,21
1,8.5,0,Center,1,points,0.5,0.4,0.02,4,Minnesota,221,-4.1,-2.7,21
1,1.5,1,Power Forward,13,3-pt,0.5,0.6,0.49,11,New York,208,-1.0,0.2,2
1,14.5,1,Power Forward,3,points,0.3,0.2,0.0,14,New York,208,-1.0,0.2,2
1,24.5,1,Power Forward,3,pra,0.3,0.2,0.43,3,New York,208,-1.0,0.2,2
1,7.5,0,Power Forward,1,rebounds,0.5,0.6,0.55,1,New York,208,-1.0,0.2,2
0,1.5,0,Power Forward,12,3-pt,0.4,0.4,0.4,20,LA Clippers,221,0.0,-0.1,21
0,10.5,1,Power Forward,9,points,0.4,0.4,0.02,4,LA Clippers,221,0.0,-0.1,21
0,2.5,0,Power Forward,7,rebounds,0.8,0.6,0.52,17,LA Clippers,221,0.0,-0.1,21
1,1.5,0,Power Forward,2,3-pt,0.3,0.4,0.41,19,Denver,207,8.6,2.7,17
1,2.5,0,Power Forward,8,assists,0.4,0.8,0.27,24,Denver,207,8.6,2.7,17
1,4.5,0,Power Forward,3,rebounds,0.3,0.4,0.32,13,Denver,207,8.6,2.7,17
1,8.5,0,Power Forward,6,points,0.2,0.4,0.05,7,Denver,207,8.6,2.7,17
1,11.5,1,Center,26,points,0.7,0.8,0.0,28,San Antonio,221,3.7,1.3,23
1,2.5,0,Center,25,assists,0.4,0.4,0.4,3,San Antonio,221,3.7,1.3,23
1,24.5,0,Center,28,pra,0.5,0.6,0.38,28,San Antonio,221,3.7,1.3,23
1,9.5,0,Center,28,rebounds,0.5,0.6,0.43,26,San Antonio,221,3.7,1.3,23
0,2.5,0,Point Guard,10,3-pt,0.2,0.0,0.44,17,Houston,208,1.7,5.6,2
0,3.5,1,Point Guard,25,rebounds,0.5,0.4,0.5,11,Houston,208,1.7,5.6,2
0,31.5,0,Point Guard,10,points,0.6,0.6,0.0,16,Houston,208,1.7,5.6,2
0,41.5,0,Point Guard,11,pra,0.6,0.6,0.34,9,Houston,208,1.7,5.6,2
0,6.5,1,Point Guard,4,assists,0.6,0.6,0.54,3,Houston,208,1.7,5.6,2
1,2.5,0,Shooting Guard,13,3-pt,0.4,0.2,0.33,27,New York,208,-1.0,1.4,2
1,20.5,0,Shooting Guard,3,points,0.6,0.4,0.0,19,New York,208,-1.0,1.4,2
1,29.5,0,Shooting Guard,3,pra,0.7,0.4,0.37,18,New York,208,-1.0,1.4,2
1,3.5,1,Shooting Guard,9,assists,0.5,0.4,0.42,25,New York,208,-1.0,1.4,2
1,4.5,1,Shooting Guard,1,rebounds,0.4,0.2,0.46,7,New York,208,-1.0,1.4,2
1,1.5,0,Small Forward,30,3-pt,0.5,0.4,0.33,15,Chicago,262,4.9,2.8,10
1,15.5,0,Small Forward,11,points,0.8,0.6,0.03,15,Chicago,262,4.9,2.8,10
1,28.5,0,Small Forward,12,pra,0.7,0.6,0.49,13,Chicago,262,4.9,2.8,10
1,3.5,0,Small Forward,24,assists,0.7,0.8,0.44,25,Chicago,262,4.9,2.8,10
1,9.5,0,Small Forward,15,rebounds,0.5,0.6,0.36,4,Chicago,262,4.9,2.8,10
0,2.5,0,Point Guard,9,3-pt,0.6,0.6,0.51,6,Milwaukee,207,2.1,0.7,17
0,22.5,0,Point Guard,23,points,0.4,0.2,0.0,27,Milwaukee,207,2.1,0.7,17
0,3.5,0,Point Guard,19,rebounds,0.5,0.6,0.44,19,Milwaukee,207,2.1,0.7,17
0,34.5,0,Point Guard,21,pra,0.4,0.4,0.36,27,Milwaukee,207,2.1,0.7,17
0,7.5,0,Point Guard,14,assists,0.3,0.6,0.33,10,Milwaukee,207,2.1,0.7,17
1,16.5,1,Shooting Guard,1,points,0.6,0.6,0.02,2,Minnesota,221,3.3,0.4,21
1,2.5,1,Shooting Guard,3,3-pt,0.5,0.6,0.43,4,Minnesota,221,3.3,0.4,21
1,30.5,0,Shooting Guard,1,pra,0.6,0.6,0.46,2,Minnesota,221,3.3,0.4,21
1,4.5,0,Shooting Guard,2,rebounds,0.8,0.8,0.57,20,Minnesota,221,3.3,0.4,21
1,8.5,0,Shooting Guard,3,assists,0.5,0.4,0.52,5,Minnesota,221,3.3,0.4,21
1,2.5,0,Power Forward,20,3-pt,0.2,0.4,0.27,24,New Orleans,183,0.7,4.2,9
1,2.5,1,Power Forward,17,assists,0.7,0.6,0.29,19,New Orleans,183,0.7,4.2,9
1,26.5,0,Power Forward,8,points,0.5,0.6,0.0,5,New Orleans,183,0.7,4.2,9
1,35.5,0,Power Forward,9,pra,0.3,0.0,0.24,20,New Orleans,183,0.7,4.2,9
1,5.5,1,Power Forward,8,rebounds,0.3,0.0,0.43,14,New Orleans,183,0.7,4.2,9
1,12.5,0,Center,21,rebounds,0.4,0.4,0.28,5,Philadelphia,244,1.0,1.6,2
1,17.5,1,Center,14,points,0.6,0.6,0.0,26,Philadelphia,244,1.0,1.6,2
1,2.5,1,Center,15,assists,0.3,0.2,0.52,8,Philadelphia,244,1.0,1.6,2
1,31.5,1,Center,13,pra,0.5,0.4,0.33,16,Philadelphia,244,1.0,1.6,2
1,0.5,0,Power Forward,13,3-pt,0.3,0.6,0.28,11,New York,208,3.0,1.6,2
1,2.5,0,Power Forward,1,rebounds,0.4,0.6,0.36,1,New York,208,3.0,1.6,2
1,6.5,0,Power Forward,3,points,0.3,0.6,0.0,14,New York,208,3.0,1.6,2
0,0.5,0,Forward,17,3-pt,0.3,0.2,0.58,18,Toronto,221,-0.3,-0.9,23
0,10.5,1,Forward,20,points,0.4,0.2,0.02,15,Toronto,221,-0.3,-0.9,23
0,2.5,0,Forward,26,assists,0.4,0.6,0.72,10,Toronto,221,-0.3,-0.9,23
0,20.5,1,Forward,22,pra,0.3,0.2,0.47,9,Toronto,221,-0.3,-0.9,23
0,6.5,0,Forward,17,rebounds,0.4,0.4,0.42,20,Toronto,221,-0.3,-0.9,23
1,1.5,0,Power Forward,14,3-pt,0.0,0.0,0.33,7,Golden State,236,1.4,1.8,22
1,16.5,0,Power Forward,19,points,0.4,0.4,0.0,10,Golden State,236,1.4,1.8,22
1,26.5,0,Power Forward,16,pra,0.5,0.6,0.24,22,Golden State,236,1.4,1.8,22
1,8.5,0,Power Forward,11,rebounds,0.8,1.0,0.53,24,Golden State,236,1.4,1.8,22
1,0.5,0,Shooting Guard,20,3-pt,0.5,0.4,0.46,22,New Orleans,183,10.8,2.0,9
1,16.5,0,Shooting Guard,9,pra,0.4,0.4,0.15,12,New Orleans,183,10.8,2.0,9
1,2.5,0,Shooting Guard,17,assists,0.5,0.4,0.22,27,New Orleans,183,10.8,2.0,9
1,6.5,0,Shooting Guard,8,rebounds,0.4,0.4,0.27,8,New Orleans,183,10.8,2.0,9
1,7.5,0,Shooting Guard,8,points,0.4,0.4,0.0,12,New Orleans,183,10.8,2.0,9
0,10.5,0,Center,26,rebounds,0.3,0.2,0.45,27,Memphis,183,-3.7,-0.7,9
0,13.5,0,Center,12,points,0.5,0.4,0.0,14,Memphis,183,-3.7,-0.7,9
0,2.5,1,Center,10,assists,0.4,0.4,0.42,4,Memphis,183,-3.7,-0.7,9
0,25.5,0,Center,14,pra,0.5,0.4,0.55,17,Memphis,183,-3.7,-0.7,9
0,0.5,1,Power Forward,29,3-pt,0.5,0.2,0.53,13,Utah,236,7.2,4.5,22
0,2.5,0,Power Forward,29,assists,0.6,0.8,0.29,16,Utah,236,7.2,4.5,22
0,20.5,0,Power Forward,25,points,0.7,0.4,0.0,28,Utah,236,7.2,4.5,22
0,29.5,0,Power Forward,24,pra,0.6,0.2,0.2,15,Utah,236,7.2,4.5,22
0,5.5,0,Power Forward,5,rebounds,0.6,0.4,0.35,6,Utah,236,7.2,4.5,22
1,1.5,1,Point Guard,14,3-pt,0.2,0.2,0.44,15,Golden State,236,0.0,-2.6,22
1,15.5,1,Point Guard,19,points,0.3,0.2,0.02,20,Golden State,236,0.0,-2.6,22
1,2.5,1,Point Guard,11,rebounds,0.3,0.2,0.58,8,Golden State,236,0.0,-2.6,22
1,23.5,1,Point Guard,16,pra,0.3,0.2,0.51,14,Golden State,236,0.0,-2.6,22
1,4.5,0,Point Guard,11,assists,0.3,0.4,0.6,13,Golden State,236,0.0,-2.6,22
0,1.5,0,Shooting Guard,15,3-pt,0.5,0.6,0.54,28,Dallas,216,-0.3,-2.0,8
0,14.5,0,Shooting Guard,21,points,0.4,0.4,0.02,27,Dallas,216,-0.3,-2.0,8
0,2.5,1,Shooting Guard,29,rebounds,0.3,0.6,0.42,29,Dallas,216,-0.3,-2.0,8
0,20.5,0,Shooting Guard,26,pra,0.3,0.4,0.56,28,Dallas,216,-0.3,-2.0,8
0,4.5,0,Shooting Guard,20,assists,0.4,0.8,0.32,19,Dallas,216,-0.3,-2.0,8
1,1.5,0,Shooting Guard,11,3-pt,0.8,0.8,0.45,13,Washington,216,4.8,2.0,8
1,2.5,0,Shooting Guard,30,assists,0.7,0.8,0.53,30,Washington,216,4.8,2.0,8
1,3.5,1,Shooting Guard,30,rebounds,0.4,0.6,0.4,30,Washington,216,4.8,2.0,8
1,9.5,1,Shooting Guard,29,points,0.7,0.8,0.03,22,Washington,216,4.8,2.0,8
0,0.5,1,Shooting Guard,10,3-pt,0.4,0.6,0.56,11,Houston,208,8.5,4.3,2
0,23.5,1,Shooting Guard,11,pra,0.6,0.6,0.25,10,Houston,208,8.5,4.3,2
0,4.5,1,Shooting Guard,4,assists,0.5,0.4,0.23,9,Houston,208,8.5,4.3,2
0,8.5,1,Shooting Guard,25,rebounds,0.8,1.0,0.35,26,Houston,208,8.5,4.3,2
0,9.5,1,Shooting Guard,10,points,0.5,0.6,0.0,7,Houston,208,8.5,4.3,2
0,1.5,0,Forward,17,3-pt,0.1,0.2,0.33,18,Toronto,221,6.0,0.9,23
0,3.5,0,Forward,17,rebounds,0.5,0.8,0.3,20,Toronto,221,6.0,0.9,23
0,2.5,0,Center,12,3-pt,0.3,0.6,0.27,12,LA Clippers,221,-0.7,0.6,21
0,2.5,1,Center,12,assists,0.6,0.4,0.55,19,LA Clippers,221,-0.7,0.6,21
0,22.5,1,Center,9,points,0.5,0.4,0.0,5,LA Clippers,221,-0.7,0.6,21
0,31.5,0,Center,8,pra,0.6,0.4,0.59,6,LA Clippers,221,-0.7,0.6,21
0,6.5,0,Center,7,rebounds,0.5,0.4,0.71,11,LA Clippers,221,-0.7,0.6,21
1,2.5,0,Small Forward,3,3-pt,0.5,0.8,0.32,9,Minnesota,221,0.1,-0.9,21
1,25.5,0,Small Forward,1,points,0.5,0.4,0.0,13,Minnesota,221,0.1,-0.9,21
1,3.5,0,Small Forward,3,assists,0.6,0.8,0.51,9,Minnesota,221,0.1,-0.9,21
1,36.5,0,Small Forward,1,pra,0.6,0.6,0.4,7,Minnesota,221,0.1,-0.9,21
1,6.5,0,Small Forward,2,rebounds,0.6,0.2,0.47,10,Minnesota,221,0.1,-0.9,21
0,1.5,0,Small Forward,17,3-pt,0.4,0.8,0.51,16,Toronto,221,-3.7,-1.7,23
0,13.5,0,Small Forward,20,points,0.6,0.6,0.02,30,Toronto,221,-3.7,-1.7,23
0,19.5,1,Small Forward,22,pra,0.6,0.6,0.76,29,Toronto,221,-3.7,-1.7,23
0,4.5,0,Small Forward,17,rebounds,0.6,0.6,0.59,18,Toronto,221,-3.7,-1.7,23
1,0.5,1,Power Forward,22,3-pt,0.5,0.6,0.47,23,San Antonio,221,-0.6,0.3,23
1,16.5,1,Power Forward,28,pra,0.6,0.8,0.53,23,San Antonio,221,-0.6,0.3,23
1,3.5,0,Power Forward,25,assists,0.4,0.4,0.55,23,San Antonio,221,-0.6,0.3,23
1,5.5,0,Power Forward,28,rebounds,0.3,0.4,0.35,26,San Antonio,221,-0.6,0.3,23
1,7.5,1,Power Forward,26,points,0.6,0.8,0.0,20,San Antonio,221,-0.6,0.3,23
0,1.5,1,Shooting Guard,8,3-pt,0.3,0.4,0.35,8,Cleveland,244,3.3,4.2,2
0,18.5,1,Shooting Guard,2,points,0.4,0.4,0.03,1,Cleveland,244,3.3,4.2,2
0,25.5,1,Shooting Guard,2,pra,0.4,0.4,0.23,1,Cleveland,244,3.3,4.2,2
0,5.5,0,Shooting Guard,9,rebounds,0.5,0.6,0.25,3,Cleveland,244,3.3,4.2,2
0,1.5,0,Shooting Guard,9,3-pt,0.4,0.4,0.53,10,Milwaukee,207,1.7,0.9,17
0,2.5,0,Shooting Guard,19,rebounds,0.6,0.4,0.47,24,Milwaukee,207,1.7,0.9,17
0,9.5,0,Shooting Guard,23,points,0.7,0.8,0.02,24,Milwaukee,207,1.7,0.9,17
0,0.5,0,Forward,8,3-pt,0.2,0.4,0.08,5,Cleveland,244,8.9,3.2,2
0,4.5,1,Forward,9,rebounds,0.2,0.4,0.05,9,Cleveland,244,8.9,3.2,2
0,8.5,1,Forward,2,points,0.3,0.4,0.0,8,Cleveland,244,8.9,3.2,2
1,1.5,0,Guard,14,3-pt,0.3,0.4,0.43,15,Golden State,236,0.8,1.9,22
1,12.5,0,Guard,19,points,0.4,0.6,0.0,14,Golden State,236,0.8,1.9,22
1,19.5,0,Guard,16,pra,0.3,0.4,0.43,4,Golden State,236,0.8,1.9,22
1,2.5,0,Guard,11,rebounds,0.4,0.4,0.55,2,Golden State,236,0.8,1.9,22
1,3.5,1,Guard,11,assists,0.4,0.4,0.49,1,Golden State,236,0.8,1.9,22
0,15.5,1,Shooting Guard,25,points,0.5,0.2,0.0,13,Utah,236,-1.6,-1.5,22
0,2.5,1,Shooting Guard,29,3-pt,0.4,0.2,0.62,26,Utah,236,-1.6,-1.5,22
0,2.5,0,Shooting Guard,29,assists,0.5,0.2,0.45,10,Utah,236,-1.6,-1.5,22
0,2.5,1,Shooting Guard,5,rebounds,0.5,0.6,0.7,16,Utah,236,-1.6,-1.5,22
0,21.5,1,Shooting Guard,24,pra,0.4,0.2,0.6,13,Utah,236,-1.6,-1.5,22
1,0.5,0,Guard,14,3-pt,0.7,0.6,0.48,15,Golden State,236,3.3,1.2,22
1,3.5,0,Guard,11,rebounds,0.3,0.2,0.36,2,Golden State,236,3.3,1.2,22
1,5.5,0,Guard,11,assists,0.4,0.4,0.32,1,Golden State,236,3.3,1.2,22
1,6.5,0,Guard,19,points,0.6,0.4,0.02,14,Golden State,236,3.3,1.2,22
0,2.5,0,Small Forward,15,3-pt,0.4,0.4,0.43,4,Dallas,216,2.5,-0.2,8
0,20.5,1,Small Forward,21,points,0.5,0.6,0.02,4,Dallas,216,2.5,-0.2,8
0,31.5,0,Small Forward,26,pra,0.5,0.2,0.47,11,Dallas,216,2.5,-0.2,8
0,4.5,0,Small Forward,20,assists,0.6,0.4,0.43,22,Dallas,216,2.5,-0.2,8
0,6.5,1,Small Forward,29,rebounds,0.2,0.0,0.39,28,Dallas,216,2.5,-0.2,8
1,2.5,0,Point Guard,11,3-pt,0.5,0.4,0.52,30,Washington,216,2.1,-0.2,8
1,25.5,1,Point Guard,29,points,0.5,0.2,0.0,18,Washington,216,2.1,-0.2,8
1,36.5,1,Point Guard,30,pra,0.6,0.4,0.39,28,Washington,216,2.1,-0.2,8
1,5.5,1,Point Guard,30,rebounds,0.4,0.4,0.45,30,Washington,216,2.1,-0.2,8
1,6.5,0,Point Guard,30,assists,0.4,0.4,0.26,29,Washington,216,2.1,-0.2,8
0,1.5,1,Shooting Guard,15,3-pt,0.1,0.0,0.37,28,Dallas,216,0.7,-0.1,8
0,6.5,0,Shooting Guard,21,points,0.4,0.4,0.03,27,Dallas,216,0.7,-0.1,8
1,23.5,0,Power Forward,19,points,0.4,0.4,0.0,10,Golden State,236,1.9,-0.6,22
1,3.5,0,Power Forward,14,3-pt,0.5,0.6,0.49,7,Golden State,236,1.9,-0.6,22
1,34.5,0,Power Forward,16,pra,0.4,0.4,0.44,22,Golden State,236,1.9,-0.6,22
1,8.5,0,Power Forward,11,rebounds,0.5,0.4,0.56,24,Golden State,236,1.9,-0.6,22
0,1.5,0,Guard,29,3-pt,0.4,0.6,0.25,26,Utah,236,10.5,3.4,22
0,2.5,0,Guard,5,rebounds,0.7,0.8,0.5,16,Utah,236,10.5,3.4,22
1,3.5,0,Point Guard,11,3-pt,0.7,1.0,0.56,30,Washington,216,0.8,-2.3,8
1,32.5,0,Point Guard,29,points,0.7,0.6,0.02,18,Washington,216,0.8,-2.3,8
1,51.5,1,Point Guard,30,pra,0.7,0.6,0.58,28,Washington,216,0.8,-2.3,8
1,8.5,1,Point Guard,30,rebounds,0.6,0.4,0.49,30,Washington,216,0.8,-2.3,8
1,9.5,1,Point Guard,30,assists,0.5,0.4,0.47,29,Washington,216,0.8,-2.3,8
1,11.5,0,Shooting Guard,6,points,0.3,0.6,0.0,10,Denver,207,1.6,2.5,17
1,2.5,1,Shooting Guard,2,3-pt,0.5,0.8,0.53,5,Denver,207,1.6,2.5,17
1,2.5,1,Shooting Guard,3,rebounds,0.7,0.8,0.76,14,Denver,207,1.6,2.5,17
1,5.5,0,Center,2,rebounds,0.6,0.6,0.52,1,Minnesota,221,2.3,0.5,21
1,1.5,1,Shooting Guard,6,3-pt,0.7,0.6,0.69,6,Philadelphia,244,-5.7,-2.2,2
1,2.5,1,Shooting Guard,15,assists,0.6,0.6,0.76,29,Philadelphia,244,-5.7,-2.2,2
1,3.5,1,Shooting Guard,21,rebounds,0.8,0.6,0.73,5,Philadelphia,244,-5.7,-2.2,2
1,8.5,1,Shooting Guard,14,points,0.6,0.4,0.02,18,Philadelphia,244,-5.7,-2.2,2
1,1.5,0,Power Forward,11,3-pt,0.3,0.6,0.28,4,Washington,216,7.2,2.5,8
1,2.5,0,Power Forward,30,assists,0.5,0.8,0.39,12,Washington,216,7.2,2.5,8
1,4.5,1,Power Forward,30,rebounds,0.1,0.2,0.28,29,Washington,216,7.2,2.5,8
1,6.5,0,Power Forward,29,points,0.5,0.8,0.0,25,Washington,216,7.2,2.5,8
0,14.5,0,Small Forward,23,points,0.4,0.4,0.0,10,Milwaukee,207,3.1,2.0,17
0,2.5,0,Small Forward,9,3-pt,0.5,0.6,0.48,3,Milwaukee,207,3.1,2.0,17
0,22.5,0,Small Forward,21,pra,0.4,0.4,0.6,9,Milwaukee,207,3.1,2.0,17
0,6.5,0,Small Forward,19,rebounds,0.5,0.6,0.56,15,Milwaukee,207,3.1,2.0,17
0,10.5,0,Point Guard,9,points,0.2,0.2,0.02,7,LA Clippers,221,-0.1,-0.8,21
0,19.5,0,Point Guard,8,pra,0.3,0.4,0.45,3,LA Clippers,221,-0.1,-0.8,21
0,2.5,0,Point Guard,12,3-pt,0.3,0.4,0.4,5,LA Clippers,221,-0.1,-0.8,21
0,2.5,1,Point Guard,7,rebounds,0.7,0.8,0.55,3,LA Clippers,221,-0.1,-0.8,21
0,6.5,1,Point Guard,12,assists,0.6,0.8,0.51,6,LA Clippers,221,-0.1,-0.8,21
1,2.5,0,Small Forward,1,3-pt,0.4,0.4,0.44,2,Indiana,213,0.1,3.2,9
1,25.5,0,Small Forward,28,points,0.3,0.4,0.0,26,Indiana,213,0.1,3.2,9
1,3.5,1,Small Forward,5,assists,0.7,0.6,0.41,6,Indiana,213,0.1,3.2,9
1,37.5,0,Small Forward,23,pra,0.3,0.4,0.17,25,Indiana,213,0.1,3.2,9
1,7.5,1,Small Forward,16,rebounds,0.4,0.2,0.41,23,Indiana,213,0.1,3.2,9
0,1.5,0,Center,26,3-pt,0.5,0.6,0.37,17,Charlotte,213,-0.8,-0.5,9
0,17.5,1,Center,24,points,0.4,0.4,0.0,30,Charlotte,213,-0.8,-0.5,9
0,26.5,1,Center,27,pra,0.4,0.4,0.44,29,Charlotte,213,-0.8,-0.5,9
0,7.5,0,Center,18,rebounds,0.3,0.4,0.42,29,Charlotte,213,-0.8,-0.5,9
1,11.5,1,Center,28,points,0.5,0.6,0.0,13,Indiana,213,3.8,0.9,9
1,21.5,1,Center,23,pra,0.4,0.4,0.37,13,Indiana,213,3.8,0.9,9
1,8.5,1,Center,16,rebounds,0.5,0.6,0.44,6,Indiana,213,3.8,0.9,9
0,1.5,1,Center,9,3-pt,0.4,0.2,0.27,29,Milwaukee,207,1.9,1.9,17
0,12.5,0,Center,19,rebounds,0.5,0.6,0.47,18,Milwaukee,207,1.9,1.9,17
0,27.5,1,Center,23,points,0.5,0.2,0.02,20,Milwaukee,207,1.9,1.9,17
0,48.5,1,Center,21,pra,0.6,0.4,0.49,24,Milwaukee,207,1.9,1.9,17
0,8.5,0,Center,14,assists,0.5,0.6,0.55,27,Milwaukee,207,1.9,1.9,17
0,1.5,0,Center,27,3-pt,0.4,0.4,0.35,6,Atlanta,262,4.1,4.2,10
0,10.5,1,Center,22,rebounds,0.5,0.6,0.44,23,Atlanta,262,4.1,4.2,10
0,21.5,1,Center,30,points,0.4,0.8,0.0,23,Atlanta,262,4.1,4.2,10
0,3.5,0,Center,27,assists,0.3,0.4,0.44,9,Atlanta,262,4.1,4.2,10
0,37.5,0,Center,29,pra,0.3,0.4,0.25,26,Atlanta,262,4.1,4.2,10
1,1.5,0,Guard,3,3-pt,0.7,0.8,0.69,4,Minnesota,221,-1.1,0.1,21
1,11.5,0,Guard,1,points,0.8,0.8,0.0,2,Minnesota,221,-1.1,0.1,21
1,2.5,0,Guard,2,rebounds,0.7,0.4,0.53,20,Minnesota,221,-1.1,0.1,21
0,0.5,1,Power Forward,26,3-pt,0.7,0.8,0.69,16,Charlotte,213,-6.0,-3.8,9
0,3.5,1,Power Forward,18,rebounds,0.5,0.4,0.47,15,Charlotte,213,-6.0,-3.8,9
0,6.5,0,Power Forward,24,points,0.6,0.4,0.02,24,Charlotte,213,-6.0,-3.8,9
1,0.5,0,Power Forward,30,3-pt,0.6,0.8,0.31,28,Chicago,262,8.6,4.4,10
1,13.5,0,Power Forward,11,points,0.5,0.8,0.0,18,Chicago,262,8.6,4.4,10
1,23.5,1,Power Forward,12,pra,0.3,0.6,0.17,12,Chicago,262,8.6,4.4,10
1,8.5,1,Power Forward,15,rebounds,0.2,0.4,0.27,30,Chicago,262,8.6,4.4,10
1,1.5,0,Power Forward,11,3-pt,0.4,0.0,0.42,4,Washington,216,0.1,0.5,8
1,11.5,0,Power Forward,29,points,0.8,0.6,0.02,25,Washington,216,0.1,0.5,8
1,18.5,0,Power Forward,30,pra,0.7,0.6,0.64,14,Washington,216,0.1,0.5,8
1,4.5,1,Power Forward,30,rebounds,0.7,1.0,0.6,29,Washington,216,0.1,0.5,8
0,1.5,0,Power Forward,26,3-pt,0.4,0.6,0.29,16,Charlotte,213,-1.1,-0.8,9
0,20.5,0,Power Forward,24,points,0.6,0.6,0.0,24,Charlotte,213,-1.1,-0.8,9
0,3.5,1,Power Forward,28,assists,0.6,0.4,0.69,26,Charlotte,213,-1.1,-0.8,9
0,30.5,0,Power Forward,27,pra,0.6,0.4,0.56,25,Charlotte,213,-1.1,-0.8,9
0,6.5,0,Power Forward,18,rebounds,0.5,0.4,0.44,15,Charlotte,213,-1.1,-0.8,9
1,0.5,1,Shooting Guard,2,3-pt,0.7,0.6,0.77,5,Denver,207,3.0,0.1,17
1,2.5,1,Shooting Guard,3,rebounds,0.5,0.8,0.51,14,Denver,207,3.0,0.1,17
1,19.5,0,Forward,1,points,0.2,0.2,0.02,3,Minnesota,221,-2.5,-1.0,21
1,2.5,0,Forward,3,3-pt,0.5,0.6,0.69,3,Minnesota,221,-2.5,-1.0,21
1,2.5,1,Forward,3,assists,0.7,1.0,0.67,1,Minnesota,221,-2.5,-1.0,21
1,27.5,0,Forward,1,pra,0.2,0.4,0.67,1,Minnesota,221,-2.5,-1.0,21
1,4.5,1,Forward,2,rebounds,0.6,0.4,0.58,3,Minnesota,221,-2.5,-1.0,21
0,0.5,0,Small Forward,8,3-pt,0.3,0.0,0.17,6,Cleveland,244,7.1,1.6,2
